<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.18	93707.70	93838.86	93195.08	93313.63	86360	0	52
2024.05.19	93313.69	93824.56	93262.47	93724.66	86129	0	52
2024.05.20	93724.72	94091.53	93475.43	93957.18	86012	0	52
2024.05.21	93957.24	94103.45	93044.74	93213.04	86384	0	52
2024.05.22	93213.10	93790.19	93198.25	93338.98	86274	0	52
2024.05.23	93339.04	93435.57	92837.15	92915.20	86399	0	52
2024.05.24	92915.26	93338.80	92781.93	93204.00	86400	0	52
2024.05.25	93204.06	93523.83	93055.57	93283.35	86399	0	52
2024.05.26	93283.41	94063.70	93241.02	93849.10	86254	0	52
2024.05.27	93849.16	94083.07	93603.84	93799.78	86399	0	52
2024.05.28	93799.84	94064.26	93633.38	93685.89	86271	0	52
2024.05.29	93685.95	93831.72	93444.15	93523.20	86400	0	52
2024.05.30	93523.26	94152.54	93471.64	94132.41	86375	0	52
2024.05.31	94132.47	94286.77	93776.99	93891.95	86400	0	52
2024.06.01	93892.01	94087.64	93672.90	93876.04	86399	0	52
2024.06.02	93876.10	94158.12	93699.78	93879.53	86399	0	52
2024.06.03	93879.59	94139.82	93373.16	93565.05	86400	0	52
2024.06.04	93565.11	94200.13	93510.62	94183.80	86399	0	52
2024.06.05	94183.86	94230.30	93663.61	93810.30	86400	0	52
2024.06.06	93810.36	94092.76	93750.68	93839.91	86399	0	52
2024.06.07	93839.97	93927.28	93507.82	93814.61	86400	0	52
2024.06.08	93814.67	94429.48	93764.96	94230.01	86400	0	52
2024.06.09	94230.07	94281.97	93808.47	93902.84	86249	0	52
2024.06.10	93902.90	93980.97	93636.10	93856.36	86400	0	52
2024.06.11	93856.42	93946.43	93540.69	93863.75	86399	0	52
2024.06.12	93863.81	94129.28	93612.05	94129.28	86335	0	52
2024.06.13	94129.34	94676.26	94089.96	94501.45	86265	0	52
2024.06.14	94501.51	94511.53	94134.05	94408.90	86320	0	52
2024.06.15	94408.96	94586.91	94137.49	94249.48	86400	0	52
2024.06.16	94249.54	94272.70	93621.54	94072.45	86331	0	52
2024.06.17	94072.51	94392.09	94072.51	94136.09	86400	0	52
2024.06.18	94136.15	94299.02	93783.90	94058.65	86399	0	52
2024.06.19	94058.71	94607.22	93963.58	94358.70	86400	0	52
2024.06.20	94358.76	94840.34	94007.64	94110.78	86399	0	52
2024.06.21	94110.84	94367.63	93476.51	93677.82	86243	0	52
2024.06.22	93677.88	94223.31	93657.82	94147.25	86400	0	52
2024.06.23	94147.31	94330.94	93954.14	94081.47	86196	0	52
2024.06.24	94081.53	94343.10	93778.82	94029.93	86400	0	52
2024.06.25	94029.99	94147.00	93215.99	93230.87	86400	0	52
2024.06.26	93230.93	93292.56	92838.08	92923.18	86399	0	52
2024.06.27	92923.24	93600.56	92890.16	93488.20	86400	0	52
2024.06.28	93488.26	93827.08	93267.09	93784.05	86399	0	52
2024.06.29	93784.11	94090.70	93648.91	93993.49	86366	0	52
2024.06.30	93993.55	94051.76	93239.23	93301.95	86330	0	52
2024.07.01	93302.01	93319.16	92786.43	92916.61	86400	0	52
2024.07.02	92916.67	92928.79	92596.90	92679.66	86400	0	52
2024.07.03	92679.72	93233.03	92679.72	93011.66	86373	0	52
2024.07.04	93011.72	93148.90	92591.77	92647.41	86360	0	52
2024.07.05	92647.47	92866.12	92262.38	92811.90	86399	0	52
2024.07.06	92811.96	92932.88	92422.86	92436.00	86400	0	52
2024.07.07	92436.06	92712.63	92194.44	92588.35	86399	0	52
2024.07.08	92561.97	92616.62	92072.06	92409.77	86399	0	52
2024.07.09	92409.83	92632.97	92118.16	92144.85	86400	0	52
2024.07.10	92144.91	92796.64	91925.22	92630.60	86399	0	52
2024.07.11	92630.66	92874.97	92426.23	92550.36	86400	0	52
2024.07.12	92550.42	92588.88	91538.34	91669.97	86399	0	52
2024.07.13	91670.03	92143.48	91586.80	91738.99	86384	0	52
2024.07.14	91739.05	92508.84	91722.20	92254.55	86336	0	52
2024.07.15	92254.61	92544.91	92177.71	92429.93	86400	0	52
2024.07.16	92429.99	92746.31	92320.42	92589.17	86252	0	52
2024.07.17	92589.23	92980.41	92333.97	92847.72	86336	0	52
2024.07.18	92847.78	93667.66	92746.92	93622.36	86312	0	52
2024.07.19	93622.42	93989.64	93431.91	93925.12	86399	0	52
2024.07.20	93925.18	94189.85	93763.10	94111.87	86400	0	52
2024.07.21	94111.93	94175.40	93495.14	93716.76	86258	0	52
2024.07.22	93716.82	93737.34	92969.49	93030.95	86399	0	52
2024.07.23	93031.01	93313.48	92917.16	93184.83	86400	0	52
2024.07.24	93184.89	94162.90	93184.89	93998.92	86399	0	52
2024.07.25	93998.98	94091.83	93376.12	93448.09	86400	0	52
2024.07.26	93448.15	94073.97	93221.43	93934.00	86399	0	52
2024.07.27	93934.06	93971.71	93639.29	93696.88	86400	0	52
2024.07.28	93696.94	94133.89	93675.90	94044.21	86336	0	52
2024.07.29	94044.27	94173.90	93814.31	94023.71	86399	0	52
2024.07.30	94023.77	94250.53	93748.86	93892.87	86400	0	52
2024.07.31	93892.93	93994.17	93546.81	93881.37	86399	0	52
2024.08.01	93881.43	94207.36	93678.04	94066.78	86301	0	52
2024.08.02	94066.84	94304.92	93644.51	93789.51	86399	0	52
2024.08.03	93789.57	93838.29	93460.63	93769.56	85588	0	52
2024.08.04	93769.62	94352.56	93735.66	94084.30	86212	0	52
2024.08.05	94084.36	94589.70	94004.41	94560.04	86399	0	52
2024.08.06	94560.10	94591.31	94007.70	94136.13	86400	0	52
2024.08.07	94136.19	94231.25	93495.49	93931.35	86399	0	52
2024.08.08	93931.41	94239.33	93750.07	94073.00	86400	0	52
2024.08.09	94073.06	94197.68	93512.95	93548.41	86399	0	52
2024.08.10	93548.47	93787.32	93341.59	93680.02	86400	0	52
2024.08.11	93680.08	93811.58	93360.72	93694.04	86399	0	52
2024.08.12	93694.10	94094.33	93504.33	93664.53	86279	0	52
2024.08.13	93664.59	93685.49	92849.01	92885.37	86400	0	52
2024.08.14	92885.43	93116.25	92615.81	92827.22	86399	0	52
2024.08.15	92827.28	93255.86	92685.18	92861.32	86400	0	52
2024.08.16	92861.38	92865.40	92400.93	92573.32	86399	0	52
2024.08.17	92573.38	92633.08	92315.37	92566.15	86400	0	52
2024.08.18	92566.21	92750.17	92317.36	92561.53	86257	0	52
2024.08.19	92561.59	92873.76	92372.72	92873.76	86355	0	52
2024.08.20	92873.82	93480.59	92873.82	93318.31	86400	0	52
2024.08.21	93318.37	93569.25	93119.64	93159.71	86399	0	52
2024.08.22	93159.77	93186.45	92715.66	92823.18	86400	0	52
2024.08.23	92823.24	93058.68	92695.93	93014.34	86399	0	52
2024.08.24	93014.40	93355.24	92866.03	93187.08	86400	0	52
2024.08.25	93187.14	93350.11	92665.99	92956.54	86337	0	52
2024.08.26	92956.60	93175.52	92275.26	92318.02	86399	0	52
2024.08.27	92318.08	93059.90	92137.64	93007.90	86400	0	52
2024.08.28	93007.96	93087.01	92407.79	92548.97	86399	0	52
2024.08.29	92549.03	92715.12	92067.72	92262.23	86400	0	52
2024.08.30	92262.29	92334.98	91810.94	92164.18	86399	0	52
2024.08.31	92164.24	92504.19	92111.06	92281.86	86400	0	52
2024.09.01	92281.92	92581.25	92169.37	92557.17	85906	0	52
2024.09.02	92557.23	92973.99	92548.37	92954.57	86400	0	52
2024.09.03	92954.63	93133.75	92775.36	93077.86	86400	0	52
2024.09.04	93077.92	93189.58	92647.52	92700.14	86399	0	52
2024.09.05	92700.20	92939.65	92498.58	92759.11	86399	0	52
2024.09.06	92759.17	92875.69	92287.72	92458.71	86400	0	52
2024.09.07	92458.77	92924.66	92424.54	92862.99	86400	0	52
2024.09.08	92863.05	93690.75	92828.11	93570.74	86398	0	52
2024.09.09	93570.80	94151.65	93450.26	93914.44	86400	0	52
2024.09.10	93914.50	94352.32	93791.27	94352.32	86400	0	52
2024.09.11	94352.38	94394.97	93690.38	93757.49	86327	0	52
2024.09.12	93757.55	93840.75	93214.77	93657.17	86400	0	52
2024.09.13	93657.23	93681.39	92742.79	93248.78	86399	0	52
2024.09.14	93248.84	93267.51	92551.83	92869.05	86400	0	52
2024.09.15	92869.11	92910.68	92277.36	92347.55	86253	0	52
2024.09.16	92347.61	93071.70	92347.61	93071.70	86399	0	52
2024.09.17	93071.76	93204.71	92775.98	92970.83	86400	0	52
2024.09.18	92970.89	93033.49	92344.64	92455.42	77656	0	52
2024.09.19	92455.48	92467.36	92054.93	92270.02	86399	0	52
2024.09.20	92270.08	92517.33	91910.19	92124.45	86399	0	52
2024.09.21	92124.51	92555.28	91924.66	92549.35	86399	0	52
2024.09.22	92549.41	93024.67	92379.63	92988.48	86178	0	52
2024.09.23	92988.54	93106.03	92764.89	92819.28	86399	0	52
2024.09.24	92819.34	92955.69	92412.92	92416.16	86399	0	52
2024.09.25	92416.22	92440.30	92001.03	92315.08	86369	0	52
2024.09.26	92315.14	92333.67	91921.87	91957.86	86399	0	52
2024.09.27	91957.92	92086.68	91558.14	91831.08	86399	0	52
2024.09.28	91831.14	91974.45	91462.27	91602.92	86399	0	52
2024.09.29	91602.98	91711.57	91230.85	91456.28	86072	0	52
2024.09.30	91456.34	92386.24	91379.82	92291.59	86399	0	52
2024.10.01	92291.65	92598.78	91948.01	91972.73	86399	0	52
2024.10.02	91972.79	92236.20	91826.03	91962.56	86399	0	52
2024.10.03	91962.62	92363.02	91867.20	92018.99	86253	0	52
2024.10.04	92019.05	92137.85	91586.33	92084.54	86399	0	52
2024.10.05	92084.60	92300.56	91878.59	92236.07	86399	0	52
2024.10.06	92236.13	92707.10	92211.95	92217.12	86398	0	52
2024.10.07	92217.18	92627.06	92039.95	92531.49	86399	0	52
2024.10.08	92531.55	92675.20	92144.92	92529.44	86399	0	52
2024.10.09	92529.50	92726.12	92312.52	92535.15	86399	0	52
2024.10.10	92535.21	92721.61	92098.00	92187.47	86399	0	52
2024.10.11	92187.53	92247.25	91023.42	91122.48	86399	0	52
2024.10.12	91122.54	91778.49	91111.73	91748.91	86399	0	52
2024.10.13	91748.97	92042.10	91639.89	92005.01	86258	0	52
2024.10.14	92005.07	92258.50	91805.93	92126.66	86398	0	52
2024.10.15	92126.72	92519.48	91957.61	92519.48	86400	0	52
2024.10.16	92519.54	92924.81	92394.00	92704.50	86398	0	52
2024.10.17	92704.56	93221.40	92658.14	92808.77	86399	0	52
2024.10.18	92808.83	92863.89	92243.95	92516.59	86399	0	52
2024.10.19	92516.65	92617.57	92120.64	92353.78	82622	0	52
2024.10.20	92353.84	92586.08	91906.30	92567.39	86261	0	52
2024.10.21	92567.45	92909.52	92266.09	92802.32	86394	0	52
2024.10.22	92802.38	93113.09	92663.81	92909.17	86400	0	52
2024.10.23	92909.23	93114.23	92577.37	93005.70	86399	0	52
2024.10.24	93005.76	93176.58	92197.85	92375.13	86401	0	52
2024.10.25	92375.19	92492.51	91977.25	92295.03	86397	0	52
2024.10.26	92295.09	92582.11	92045.70	92496.30	86397	0	52
2024.10.27	92496.36	92699.82	92220.85	92222.17	80034	0	52
2024.10.28	92222.23	92981.13	92207.73	92981.13	86400	0	52
2024.10.29	92981.19	93424.06	92771.22	93246.54	86401	0	52
2024.10.30	93246.60	93708.54	93081.69	93122.73	86400	0	52
2024.10.31	93122.79	93356.84	92923.36	93112.66	86400	0	52
2024.11.01	93112.72	93278.97	92692.10	92743.76	86401	0	52
2024.11.02	92743.82	93037.78	92555.62	92911.82	86332	0	52
2024.11.03	92911.88	93172.85	92473.95	92712.74	86282	0	52
2024.11.04	92712.80	93118.74	92556.66	92947.48	84389	0	52
2024.11.05	92947.54	93134.62	92782.17	93080.54	86400	0	52
2024.11.06	93080.60	93557.09	92880.91	93376.87	86401	0	52
2024.11.07	93376.93	93492.17	93126.61	93144.07	86400	0	52
2024.11.08	93144.13	93383.45	92988.45	93161.73	86400	0	52
2024.11.09	93161.79	93276.68	92755.95	93172.24	86302	0	52
2024.11.10	93172.30	93221.74	92474.38	92676.84	86258	0	52
2024.11.11	92676.90	92884.16	92430.65	92770.23	86398	0	52
2024.11.12	92770.29	93080.26	92219.91	92380.68	86401	0	52
2024.11.13	92380.74	92475.09	91960.18	92024.73	86400	0	52
2024.11.14	92024.79	92111.65	91716.34	91891.81	86400	0	52
2024.11.15	91891.87	92371.31	91620.60	92371.31	86401	0	52
2024.11.16	92371.37	92820.06	92205.13	92711.90	86400	0	52
2024.11.17	92711.96	92723.76	92107.77	92346.53	86329	0	52
2024.11.18	92346.59	92730.41	92299.58	92488.65	86399	0	52
2024.11.19	92488.71	93263.75	92369.18	93227.29	86400	0	52
2024.11.20	93227.35	93544.37	92968.19	93312.39	86400	0	52
2024.11.21	93312.45	93375.25	92984.77	93168.94	86401	0	52
2024.11.22	93169.00	93916.93	92844.94	93877.44	86392	0	52
2024.11.23	93877.50	94157.24	93645.46	93973.89	86400	0	52
2024.11.24	93973.95	94264.02	93878.52	93923.39	86331	0	52
2024.11.25	93923.45	94250.64	93808.78	94041.33	86251	0	52
2024.11.26	94041.39	94055.13	93612.74	93769.54	86400	0	52
2024.11.27	93769.60	93896.29	93326.83	93470.42	86401	0	52
2024.11.28	93470.48	93750.32	93342.47	93713.31	86400	0	52
2024.11.29	93713.37	94258.04	93372.66	94236.23	86400	0	52
2024.11.30	94236.29	94504.86	94031.06	94432.60	86374	0	52
2024.12.01	94432.66	94617.78	93938.08	94067.26	86400	0	52
2024.12.02	94067.32	94228.59	93859.31	94051.75	86394	0	52
2024.12.03	94051.81	94341.93	93784.56	94153.46	86400	0	52
2024.12.04	94153.52	94511.88	94077.44	94477.47	86400	0	52
2024.12.05	94477.53	94634.02	94130.70	94589.30	86401	0	52
2024.12.06	94589.36	94940.52	94227.27	94828.94	86400	0	52
2024.12.07	94829.00	94933.92	94589.56	94933.92	86400	0	52
2024.12.08	94933.98	94935.24	94133.15	94319.78	86256	0	52
2024.12.09	94319.84	94844.12	94184.51	94560.61	86398	0	52
2024.12.10	94560.67	94632.54	93993.07	94190.72	86318	0	52
2024.12.11	94190.78	94338.75	93919.96	94054.38	86400	0	52
2024.12.12	94054.44	94336.06	93705.94	94325.77	86401	0	52
2024.12.13	94325.83	94640.98	94107.14	94353.88	86400	0	52
2024.12.14	94353.94	94815.32	94308.76	94409.87	86400	0	52
2024.12.15	94409.93	94461.46	93893.60	94327.87	86264	0	52
2024.12.16	94327.93	94403.08	93896.91	93955.37	86395	0	52
2024.12.17	93955.43	94477.49	93866.21	94474.42	86400	0	52
2024.12.18	94474.48	95077.97	94390.96	94455.18	86401	0	52
2024.12.19	94455.24	94985.95	94422.17	94943.52	86400	0	52
2024.12.20	94943.58	95073.51	94548.56	94824.13	86400	0	52
2024.12.21	94824.19	95166.99	94509.56	94579.58	86401	0	52
2024.12.22	94579.64	94671.06	94085.14	94210.97	86337	0	52
2024.12.23	94211.03	94292.27	93857.70	94028.98	86400	0	52
2024.12.24	94029.04	94264.72	93503.41	93736.16	86400	0	52
2024.12.25	93736.22	93905.13	93276.33	93343.16	86282	0	52
2024.12.26	93343.22	93789.25	93316.48	93520.44	86400	0	52
2024.12.27	93520.50	93718.38	93134.73	93513.52	86400	0	52
2024.12.28	93513.58	93863.72	93502.82	93644.96	86401	0	52
2024.12.29	93645.02	94127.43	93535.28	94127.43	86336	0	52
2024.12.30	94127.49	94427.79	93973.20	94165.71	86187	0	52
2024.12.31	94165.77	94523.88	93894.04	94471.75	86400	0	52
2025.01.01	94471.81	94647.42	94064.33	94113.46	86281	0	52
2025.01.02	94113.52	94441.88	94032.74	94132.14	86400	0	52
2025.01.03	94132.20	94175.98	93709.02	93918.57	86400	0	52
2025.01.04	93918.63	94605.87	93785.65	94437.88	86401	0	52
2025.01.05	94437.94	94477.17	94060.55	94114.37	86219	0	52
2025.01.06	94114.43	94317.90	93942.42	94292.28	86278	0	52
2025.01.07	94292.34	94788.09	93996.36	94747.57	86401	0	52
2025.01.08	94747.63	94990.30	94595.46	94908.03	86400	0	52
2025.01.09	94908.09	95047.92	94336.79	94420.13	86400	0	52
2025.01.10	94420.19	94576.81	93647.88	93715.22	86401	0	52
2025.01.11	93715.28	94209.01	93541.52	94192.33	86400	0	52
2025.01.12	94192.39	94401.08	93501.69	93524.07	86192	0	52
2025.01.13	93524.13	93667.17	93296.07	93428.63	86396	0	52
2025.01.14	93428.69	93904.45	93428.69	93762.32	86401	0	52
2025.01.15	93762.38	94503.54	93588.58	94253.76	86378	0	52
2025.01.16	94253.82	95074.44	94178.15	95074.44	86400	0	52
2025.01.17	95074.50	95358.48	95026.03	95223.99	86401	0	52
2025.01.18	95224.05	95633.56	95074.04	95436.37	86376	0	52
2025.01.19	95436.43	95436.55	95039.55	95100.39	86337	0	52
2025.01.20	95100.45	95487.74	94930.27	95384.24	86278	0	52
2025.01.21	95384.30	95487.63	94998.88	95325.30	86401	0	52
2025.01.22	95325.36	95542.99	95048.68	95059.24	86400	0	52
2025.01.23	95059.30	95138.50	94371.34	94626.93	86400	0	52
2025.01.24	94626.99	94653.99	93618.94	93860.29	86401	0	52
2025.01.25	93860.35	94326.12	93860.35	94131.96	86382	0	52
2025.01.26	94132.02	94642.68	94005.22	94149.35	86336	0	52
2025.01.27	94149.41	94425.76	93815.77	93867.62	86236	0	52
2025.01.28	93867.68	94297.27	93860.09	94145.04	86297	0	52
2025.01.29	94145.10	94487.46	94066.25	94205.37	86400	0	52
2025.01.30	94205.43	94276.29	93984.09	94020.39	86400	0	52
2025.01.31	94020.45	94406.04	93916.80	94184.09	86401	0	52
2025.02.01	94184.15	94321.17	93325.57	93340.27	85766	0	52
2025.02.02	93340.33	93674.77	93182.44	93674.77	86336	0	52
2025.02.03	93674.83	93919.76	93388.84	93460.93	86400	0	52
2025.02.04	93460.99	93772.15	93431.83	93725.35	86401	0	52
2025.02.05	93725.41	94025.84	93510.31	93713.82	86400	0	52
2025.02.06	93713.88	93779.22	93360.93	93379.95	86400	0	52
2025.02.07	93380.01	93490.22	92865.54	93058.42	86400	0	52
2025.02.08	93058.48	93282.57	92776.78	92929.31	86401	0	52
2025.02.09	92929.37	93337.03	92845.57	92972.99	86209	0	52
