<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.28	98778.67	98817.37	98267.21	98527.13	86399	0	52
2024.06.29	98527.07	98703.91	98065.24	98127.50	86363	0	52
2024.06.30	98127.44	98348.43	97507.57	97751.71	86329	0	52
2024.07.01	97751.65	97881.02	97347.99	97456.73	86400	0	52
2024.07.02	97456.67	97485.42	96590.28	96878.93	86400	0	52
2024.07.03	96878.87	97235.75	96645.28	96819.37	86372	0	52
2024.07.04	96819.31	96969.79	96258.01	96576.08	86364	0	52
2024.07.05	96576.02	97219.52	96525.74	97024.94	86399	0	52
2024.07.06	97024.88	97684.66	96969.50	97512.84	86400	0	52
2024.07.07	97512.78	97803.39	97294.38	97538.80	86399	0	52
2024.07.08	97538.74	97606.11	97189.45	97481.27	86399	0	52
2024.07.09	97481.21	97618.51	97023.81	97072.72	86400	0	52
2024.07.10	97072.66	97498.13	96852.07	97470.18	86399	0	52
2024.07.11	97470.12	97527.70	97050.24	97156.02	86400	0	52
2024.07.12	97155.96	97354.13	96971.72	97271.35	86399	0	52
2024.07.13	97271.29	97695.85	97230.82	97492.82	86383	0	52
2024.07.14	97492.76	97864.84	97408.89	97801.60	86335	0	52
2024.07.15	97801.54	97995.46	97518.97	97555.82	86400	0	52
2024.07.16	97555.76	98152.07	97306.63	97864.13	86251	0	52
2024.07.17	97864.07	98118.86	97587.38	98009.57	86336	0	52
2024.07.18	98009.51	98398.55	97880.91	98236.65	86311	0	52
2024.07.19	98236.59	98347.78	97497.01	97554.70	86399	0	52
2024.07.20	97554.64	97687.22	96801.99	96801.99	86400	0	52
2024.07.21	96801.93	96849.09	96212.33	96310.98	86255	0	52
2024.07.22	96310.92	96711.66	96168.19	96443.33	86399	0	52
2024.07.23	96443.27	96659.40	96282.27	96341.84	86400	0	52
2024.07.24	96341.78	96693.61	96187.46	96440.18	86399	0	52
2024.07.25	96440.12	96985.50	96353.25	96841.81	86400	0	52
2024.07.26	96841.75	97177.50	96681.89	97102.79	86399	0	52
2024.07.27	97102.73	97772.43	97076.24	97553.92	86400	0	52
2024.07.28	97553.86	98069.35	97543.01	97781.00	86336	0	52
2024.07.29	97780.94	97931.91	97327.96	97439.74	86399	0	52
2024.07.30	97439.68	97863.31	97387.66	97673.19	86400	0	52
2024.07.31	97673.13	98510.24	97492.50	98154.55	86399	0	52
2024.08.01	98154.49	98367.29	97766.04	97832.77	86301	0	52
2024.08.02	97832.71	98246.25	97719.08	97838.02	86399	0	52
2024.08.03	97837.96	98189.64	97760.35	98186.16	85577	0	52
2024.08.04	98186.10	98517.32	97981.71	98486.65	86167	0	52
2024.08.05	98486.59	98827.00	98241.02	98450.61	86399	0	52
2024.08.06	98450.55	98632.48	98262.21	98428.33	86400	0	52
2024.08.07	98428.27	98450.92	98026.97	98147.32	86399	0	52
2024.08.08	98147.26	98630.12	97735.47	98578.10	86400	0	52
2024.08.09	98604.64	98647.15	98018.68	98440.36	86399	0	52
2024.08.10	98440.30	98727.76	98083.64	98472.42	86400	0	52
2024.08.11	98472.36	98926.75	98283.83	98895.04	86399	0	52
2024.08.12	98894.98	99298.60	98816.56	99108.72	86399	0	52
2024.08.13	99108.66	99497.38	99025.18	99283.26	86400	0	52
2024.08.14	99283.20	99498.83	98971.96	99244.61	86399	0	52
2024.08.15	99244.55	99259.70	98956.18	99060.29	86400	0	52
2024.08.16	99060.23	99440.29	99041.76	99175.09	86399	0	52
2024.08.17	99175.03	99307.40	98913.24	99072.54	86400	0	52
2024.08.18	99072.48	99374.02	98806.93	99248.59	86253	0	52
2024.08.19	99248.53	99425.95	98860.87	99351.16	86354	0	52
2024.08.20	99351.10	99904.79	99332.02	99874.91	86400	0	52
2024.08.21	99874.85	100109.80	99779.75	99962.67	86399	0	52
2024.08.22	99962.61	100620.89	99839.92	100389.72	86400	0	52
2024.08.23	100389.66	100546.23	100193.23	100434.06	86399	0	52
2024.08.24	100434.00	100961.26	100391.22	100570.47	86400	0	52
2024.08.25	100570.41	100702.61	99833.49	99936.54	86336	0	52
2024.08.26	99936.48	100271.54	99858.74	100041.10	86399	0	52
2024.08.27	100041.04	100102.40	99308.97	99417.91	86400	0	52
2024.08.28	99417.85	99789.99	99196.12	99574.20	86399	0	52
2024.08.29	99574.14	99734.61	98949.29	99164.88	86400	0	52
2024.08.30	99164.82	99431.62	98949.63	99194.00	86399	0	52
2024.08.31	99193.94	99496.97	99066.90	99274.55	86400	0	52
2024.09.01	99274.49	99309.70	98450.63	98643.60	85891	0	52
2024.09.02	98643.54	98915.78	98604.87	98739.30	86400	0	52
2024.09.03	98739.24	98755.48	97619.10	97757.87	86400	0	52
2024.09.04	97757.81	98431.81	97718.07	98428.09	86399	0	52
2024.09.05	98428.03	98630.21	98265.24	98468.55	86399	0	52
2024.09.06	98468.49	98790.79	98360.38	98743.03	86400	0	52
2024.09.07	98742.97	99438.91	98604.12	99235.03	86400	0	52
2024.09.08	99234.97	99503.87	99146.75	99259.10	86398	0	52
2024.09.09	99259.04	99392.85	98720.22	98932.51	86400	0	52
2024.09.10	98932.45	99204.49	98684.80	99003.67	86400	0	52
2024.09.11	99003.61	99042.65	98748.19	99003.90	86326	0	52
2024.09.12	99003.84	99890.18	98938.25	99840.56	86400	0	52
2024.09.13	99840.50	100132.77	99674.97	99829.00	86399	0	52
2024.09.14	99828.94	99966.03	99295.91	99320.41	86400	0	52
2024.09.15	99320.35	99460.93	98918.78	99330.09	86250	0	52
2024.09.16	99330.03	99353.65	98995.75	99188.97	86399	0	52
2024.09.17	99188.91	99418.52	98701.87	98741.07	86400	0	52
2024.09.18	98741.01	98741.01	98357.66	98406.07	77656	0	52
2024.09.19	98406.01	98590.43	98010.87	98559.77	86399	0	52
2024.09.20	98559.71	99084.30	98227.73	98964.51	86397	0	52
2024.09.21	98964.45	99401.86	98918.46	99235.00	86399	0	52
2024.09.22	99234.94	99295.99	98965.36	99057.98	86176	0	52
2024.09.23	99057.92	99285.52	98954.06	99265.51	86322	0	52
2024.09.24	99265.45	99691.12	99172.86	99459.49	86399	0	52
2024.09.25	99459.43	99899.37	99108.98	99892.77	86369	0	52
2024.09.26	99892.71	100157.24	99690.69	99768.85	86399	0	52
2024.09.27	99768.79	99800.50	99283.04	99283.83	86399	0	52
2024.09.28	99283.77	100003.15	99276.87	99885.84	86399	0	52
2024.09.29	99885.78	99885.78	99348.25	99488.18	86107	0	52
2024.09.30	99488.12	100199.82	99483.20	99685.85	86399	0	52
2024.10.01	99685.79	99870.87	99369.38	99770.44	86399	0	52
2024.10.02	99770.38	99873.78	99382.89	99720.09	86399	0	52
2024.10.03	99720.03	99720.03	99173.14	99320.72	86252	0	52
2024.10.04	99320.66	99591.02	99076.30	99141.01	86399	0	52
2024.10.05	99140.95	99161.47	98488.68	98642.40	86399	0	52
2024.10.06	98642.34	98972.53	98556.49	98644.21	86398	0	52
2024.10.07	98644.15	98750.22	98190.18	98237.80	86399	0	52
2024.10.08	98237.74	98805.37	98089.55	98251.59	86399	0	52
2024.10.09	98251.53	98845.84	98229.93	98831.66	86399	0	52
2024.10.10	98831.60	99284.56	98532.57	99151.70	86399	0	52
2024.10.11	99151.64	99470.27	98975.34	99456.95	86399	0	52
2024.10.12	99456.89	99456.89	99012.67	99210.17	86399	0	52
2024.10.13	99210.11	99367.03	98965.66	99209.39	86256	0	52
2024.10.14	99209.33	99327.87	98790.12	98985.11	86398	0	52
2024.10.15	98985.05	99259.14	98876.86	99081.18	86400	0	52
2024.10.16	99081.12	99132.27	98640.63	98977.06	86398	0	52
2024.10.17	98977.00	99769.24	98908.52	99573.19	86399	0	52
2024.10.18	99573.13	100085.31	99295.09	99867.38	86399	0	52
2024.10.19	99867.32	100090.68	99639.43	99737.69	82621	0	52
2024.10.20	99737.63	99840.02	99412.41	99412.41	86212	0	52
2024.10.21	99412.35	99693.19	99178.71	99185.33	86393	0	52
2024.10.22	99185.27	99855.69	99104.44	99483.74	86400	0	52
2024.10.23	99483.68	99760.00	99383.04	99572.42	86399	0	52
2024.10.24	99572.36	99576.06	98766.61	98890.86	86401	0	52
2024.10.25	98890.80	98901.42	98111.82	98616.51	86397	0	52
2024.10.26	98616.45	98807.19	98211.39	98455.07	86397	0	52
2024.10.27	98455.01	98975.37	98403.64	98600.73	79990	0	52
2024.10.28	98600.67	98820.78	98306.49	98424.52	86400	0	52
2024.10.29	98424.46	98921.08	98342.91	98900.92	86401	0	52
2024.10.30	98900.86	98942.73	98556.87	98695.98	86400	0	52
2024.10.31	98695.92	98764.71	98353.20	98451.86	86400	0	52
2024.11.01	98451.80	98572.52	98146.09	98237.32	86401	0	52
2024.11.02	98237.26	98312.18	97912.71	98180.66	86331	0	52
2024.11.03	98180.60	98245.09	97694.77	97971.25	86281	0	52
2024.11.04	97971.19	98103.93	97723.89	97974.22	84389	0	52
2024.11.05	97974.16	98060.40	97686.63	97895.05	86400	0	52
2024.11.06	97894.99	98138.63	97237.98	97511.94	86401	0	52
2024.11.07	97511.88	97657.79	97305.76	97393.19	86400	0	52
2024.11.08	97393.13	97393.13	96881.71	97084.94	86400	0	52
2024.11.09	97084.88	97450.04	97007.57	97307.62	86302	0	52
2024.11.10	97307.56	97592.13	97093.34	97093.34	86255	0	52
2024.11.11	97093.28	97124.92	96496.75	96531.74	86398	0	52
2024.11.12	96531.68	96557.58	95984.46	95996.31	86401	0	52
2024.11.13	95996.25	96331.78	95641.41	96312.29	86400	0	52
2024.11.14	96312.23	96468.10	95881.23	95976.21	86400	0	52
2024.11.15	95976.15	96149.92	95559.01	95750.90	86401	0	52
2024.11.16	95750.84	96317.89	95701.40	96301.39	86400	0	52
2024.11.17	96301.33	96318.11	95935.59	96004.77	86328	0	52
2024.11.18	96004.71	96026.72	95282.72	95299.29	86399	0	52
2024.11.19	95299.23	95357.35	94890.76	95256.30	86400	0	52
2024.11.20	95256.24	95452.07	94944.37	95327.73	86400	0	52
2024.11.21	95327.67	95430.21	94449.64	94576.97	86401	0	52
2024.11.22	94576.91	94861.49	94390.60	94527.69	86392	0	52
2024.11.23	94527.63	94527.63	93846.46	94087.89	86400	0	52
2024.11.24	94087.83	94227.99	93967.93	94100.00	86328	0	52
2024.11.25	94099.94	94413.05	93888.09	94390.73	86238	0	52
2024.11.26	94390.67	94494.44	93566.07	93615.60	86400	0	52
2024.11.27	93615.54	93842.53	93295.73	93625.81	86401	0	52
2024.11.28	93625.75	93922.22	93310.50	93895.54	86400	0	52
2024.11.29	93895.48	93940.25	93160.38	93177.70	86400	0	52
2024.11.30	93177.64	93875.04	93111.01	93742.59	86374	0	52
2024.12.01	93742.53	94237.92	93564.22	94193.58	86400	0	52
2024.12.02	94193.52	94417.20	94052.68	94376.02	86394	0	52
2024.12.03	94375.96	94655.59	94161.10	94566.87	86400	0	52
2024.12.04	94566.81	94767.29	93965.84	94208.67	86400	0	52
2024.12.05	94208.61	94309.10	93853.43	94141.68	86401	0	52
2024.12.06	94141.62	94263.89	93680.65	93843.80	86400	0	52
2024.12.07	93843.74	94050.73	93328.75	93437.65	86400	0	52
2024.12.08	93437.59	93959.65	93403.27	93572.72	86255	0	52
2024.12.09	93572.66	93692.75	93312.14	93495.17	86398	0	52
2024.12.10	93495.11	93839.64	93425.53	93549.37	86316	0	52
2024.12.11	93549.31	94026.07	93532.93	93653.65	86400	0	52
2024.12.12	93653.59	94442.95	93596.02	94393.23	86401	0	52
2024.12.13	94393.17	94585.67	94119.91	94310.37	86400	0	52
2024.12.14	94310.31	94988.03	94229.64	94871.03	86400	0	52
2024.12.15	94870.97	95442.51	94854.53	94998.37	86261	0	52
2024.12.16	94998.31	95126.00	94740.74	94912.16	86395	0	52
2024.12.17	94912.10	95511.99	94787.91	95039.49	86400	0	52
2024.12.18	95039.43	95202.46	94464.20	94464.20	86401	0	52
2024.12.19	94464.14	94726.51	94212.98	94212.98	86400	0	52
2024.12.20	94212.92	94415.58	93942.36	94058.19	86400	0	52
2024.12.21	94058.13	94446.83	93964.68	94410.39	86401	0	52
2024.12.22	94410.33	94971.94	94409.07	94708.99	86335	0	52
2024.12.23	94708.93	95257.52	94656.66	94767.15	86400	0	52
2024.12.24	94767.09	95161.10	94697.56	94753.62	86400	0	52
2024.12.25	94753.56	95346.11	94734.10	95015.54	86282	0	52
2024.12.26	95015.48	95466.95	94943.65	95350.30	86400	0	52
2024.12.27	95350.24	95441.27	94596.97	94676.68	86400	0	52
2024.12.28	94676.62	94676.62	94186.08	94482.74	86401	0	52
2024.12.29	94482.68	94565.89	94074.63	94235.15	86335	0	52
2024.12.30	94235.09	94253.11	93495.27	93678.39	86187	0	52
2024.12.31	93678.33	94215.81	93602.49	94047.17	86400	0	52
2025.01.01	94047.11	94582.79	93887.44	94495.55	86281	0	52
2025.01.02	94495.49	94778.29	94472.57	94565.33	86400	0	52
2025.01.03	94565.27	95533.09	94504.80	95287.52	86400	0	52
2025.01.04	95287.46	95314.36	94773.84	95048.00	86401	0	52
2025.01.05	95047.94	95120.31	94749.77	94924.17	86217	0	52
2025.01.06	94924.11	94971.22	94662.60	94731.65	86316	0	52
2025.01.07	94731.59	94731.59	94092.11	94207.57	86401	0	52
2025.01.08	94207.51	94795.22	94137.11	94720.43	86400	0	52
2025.01.09	94720.37	94983.15	94351.52	94410.24	86400	0	52
2025.01.10	94410.18	94410.18	93632.17	93733.41	86401	0	52
2025.01.11	93733.35	94584.44	93646.62	93837.58	86400	0	52
2025.01.12	93837.52	94290.65	93732.11	94159.00	86186	0	52
2025.01.13	94158.94	94383.17	93941.22	94318.49	86396	0	52
2025.01.14	94318.43	94352.13	93922.44	93976.83	86401	0	52
2025.01.15	93976.77	94409.60	93796.26	94322.04	86400	0	52
2025.01.16	94321.98	94399.95	93949.90	93994.81	86400	0	52
2025.01.17	93994.75	94808.60	93963.84	94483.63	86398	0	52
2025.01.18	94483.57	95214.33	94323.90	95204.87	86376	0	52
2025.01.19	95204.81	95502.04	95098.12	95269.42	86335	0	52
2025.01.20	95269.36	95297.12	94800.99	95041.93	86289	0	52
2025.01.21	95041.87	95164.89	94453.32	94856.06	86401	0	52
2025.01.22	94856.00	94933.53	94535.30	94901.19	86400	0	52
2025.01.23	94901.13	95207.51	94848.62	94963.93	86400	0	52
2025.01.24	94963.87	95657.61	94902.73	95510.80	86401	0	52
2025.01.25	95510.74	95552.73	94702.60	95273.55	86381	0	52
2025.01.26	95273.49	95422.74	94764.94	94776.17	86335	0	52
2025.01.27	94776.11	94911.83	94472.91	94752.02	86227	0	52
2025.01.28	94751.96	95102.18	94605.93	94713.32	86337	0	52
2025.01.29	94713.26	94818.07	94239.54	94578.17	86400	0	52
2025.01.30	94578.11	94795.48	94078.35	94249.17	86400	0	52
2025.01.31	94249.11	95131.80	94218.79	95057.71	86401	0	52
2025.02.01	95057.65	95652.69	95024.34	95534.45	85766	0	52
2025.02.02	95534.39	95736.03	95153.42	95291.07	86334	0	52
2025.02.03	95291.01	95737.67	95264.25	95573.81	86400	0	52
2025.02.04	95573.75	95767.42	95215.47	95255.25	86401	0	52
2025.02.05	95255.19	95413.06	94952.96	95039.13	86400	0	52
2025.02.06	95039.07	95313.69	94918.00	95076.37	86400	0	52
2025.02.07	95076.31	95485.79	94968.22	95318.11	86400	0	52
2025.02.08	95318.05	95847.08	95103.35	95503.15	86401	0	52
2025.02.09	95503.09	95880.61	95187.74	95801.42	86207	0	52
2025.02.10	95801.36	95868.83	95313.79	95862.77	86401	0	52
