<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.04	99287.54	99489.64	99247.15	99314.68	344600	0	0
2024.02.05	99314.66	99405.48	99043.93	99048.02	312122	0	0
2024.02.06	99048.00	99684.46	98995.16	99614.44	400278	0	0
2024.02.07	99614.42	99697.40	99464.41	99629.93	341221	0	0
2024.02.08	99629.91	99629.91	99443.10	99481.07	328954	0	0
2024.02.09	99481.05	99947.86	99382.91	99907.78	383432	0	0
2024.02.10	99907.76	100021.58	99732.99	99951.02	345381	0	0
2024.02.11	99951.00	100292.52	99930.68	100101.15	355891	0	0
2024.02.12	100101.13	100331.28	99715.79	99814.57	311865	0	0
2024.02.13	99814.55	99979.85	99707.85	99711.98	333649	0	0
2024.02.14	99711.96	99859.78	99574.80	99598.61	332363	0	0
2024.02.15	99598.59	99619.88	99265.86	99427.15	326610	0	0
2024.02.16	99427.13	99502.18	99207.41	99421.63	338258	0	0
2024.02.17	99421.61	99533.50	99238.71	99255.63	327192	0	0
2024.02.18	99255.61	99272.42	98863.88	98949.74	313235	0	0
2024.02.19	98949.72	99283.01	98937.12	99239.67	372501	0	0
2024.02.20	99239.65	99396.88	99157.84	99292.42	349139	0	0
2024.02.21	99292.40	99675.46	99252.61	99495.34	360412	0	0
2024.02.22	99495.32	99741.01	99330.70	99721.75	359946	0	0
2024.02.23	99721.73	99759.80	99551.64	99682.93	339694	0	0
2024.02.24	99682.91	99892.74	99637.87	99686.55	339741	0	0
2024.02.25	99686.53	99755.30	99358.55	99468.54	320018	0	0
2024.02.26	99468.52	99743.20	99413.22	99736.90	366304	0	0
2024.02.27	99736.88	99858.66	99530.29	99569.24	327030	0	0
2024.02.28	99569.22	99660.03	99350.54	99362.76	323152	0	0
2024.02.29	99362.74	99677.89	99315.40	99649.34	368530	0	0
2024.03.01	99649.32	99673.91	99475.42	99591.98	335566	0	0
2024.03.02	99591.96	99915.64	99481.66	99855.47	363424	0	0
2024.03.03	99855.45	100010.60	99785.49	100009.92	353330	0	0
2024.03.04	100009.90	100509.88	99921.48	100499.61	386021	0	0
2024.03.05	100499.59	100656.65	100361.98	100521.27	340593	0	0
2024.03.06	100521.25	100610.03	100259.56	100380.56	264364	0	0
2024.03.07	100380.54	100571.05	100313.13	100343.38	86399	0	20
2024.03.08	100343.36	100484.13	100239.04	100434.67	85929	0	20
2024.03.09	100434.65	100654.61	100360.86	100564.23	86399	0	20
2024.03.10	100564.21	100875.20	100461.67	100697.88	86362	0	20
2024.03.11	100697.86	100739.96	100473.19	100594.31	86399	0	20
2024.03.12	100594.29	100594.29	100205.21	100227.82	86285	0	20
2024.03.13	100227.80	100310.43	100060.25	100072.08	73813	0	20
2024.03.14	100072.06	100251.49	100050.91	100130.96	86399	0	20
2024.03.15	100130.94	100201.51	100034.56	100095.76	86399	0	20
2024.03.16	100095.74	100225.79	100003.14	100048.10	86399	0	20
2024.03.17	100048.08	100052.16	99744.71	99785.15	79920	0	0
2024.03.18	99785.13	99938.81	99683.62	99883.46	86392	0	20
2024.03.19	99883.44	99891.08	99541.72	99773.46	86399	0	20
2024.03.20	99773.44	99930.36	99524.50	99646.55	86400	0	20
2024.03.21	99646.53	100097.09	99588.15	99998.12	86400	0	20
2024.03.22	99998.10	100152.86	99937.05	100131.82	86211	0	20
2024.03.23	100131.80	100455.26	100073.67	100113.47	86400	0	20
2024.03.24	100113.45	100237.35	100066.03	100084.60	86152	0	20
2024.03.25	100084.58	100259.02	99979.15	99979.15	86279	0	20
2024.03.26	99979.13	100241.73	99876.68	100162.64	86400	0	20
2024.03.27	100162.62	100286.05	100007.58	100078.78	86400	0	20
2024.03.28	100078.76	100599.11	100002.84	100578.04	86399	0	20
2024.03.29	100578.02	101236.79	100572.16	101170.02	84909	0	20
2024.03.30	101170.00	101305.47	101018.77	101199.21	86400	0	20
2024.03.31	101199.19	101258.80	100939.90	101040.01	80398	0	20
2024.04.01	101039.99	101187.94	100902.84	100981.78	86085	0	20
2024.04.02	100981.76	101093.81	100840.41	100979.82	86399	0	30
2024.04.03	100979.80	101127.33	100709.57	101110.07	86400	0	30
2024.04.04	101110.05	101272.25	101006.30	101250.88	86400	0	30
2024.04.05	101250.86	101377.51	101158.87	101238.41	86399	0	30
2024.04.06	101238.39	101702.97	101183.18	101684.96	86400	0	30
2024.04.07	101684.94	101719.02	101310.53	101354.73	85952	0	30
2024.04.08	101354.71	101458.85	101166.45	101280.04	86400	0	30
2024.04.09	101280.02	101555.32	101132.58	101533.50	86385	0	30
2024.04.10	101533.48	101552.99	101270.24	101482.84	86400	0	30
2024.04.11	101482.82	101931.35	101450.08	101809.44	86400	0	30
2024.04.12	101809.42	101991.37	101614.62	101908.53	86399	0	30
2024.04.13	101908.51	102312.82	101886.53	102307.54	84869	0	30
2024.04.14	102307.52	102612.58	102294.12	102438.94	86334	0	30
2024.04.15	102438.92	102469.56	102274.51	102317.82	86147	0	30
2024.04.16	102317.80	102593.87	102268.49	102361.44	86400	0	30
2024.04.17	102361.42	102367.28	102149.49	102335.86	86399	0	30
2024.04.18	102335.84	102566.68	102227.70	102280.27	86400	0	30
2024.04.19	102280.25	102386.74	102155.56	102340.54	86400	0	30
2024.04.20	102340.52	102555.68	102078.63	102509.78	86399	0	30
2024.04.21	102509.76	102509.76	102305.19	102316.58	86248	0	30
2024.04.22	102316.56	102343.41	102169.17	102316.00	86398	0	30
2024.04.23	102315.98	102586.80	102309.48	102382.25	86396	0	30
2024.04.24	102382.23	102557.89	102316.96	102346.11	86400	0	30
2024.04.25	102346.09	102595.04	102249.97	102560.09	86399	0	30
2024.04.26	102560.07	102680.51	102373.76	102603.36	86400	0	30
2024.04.27	102603.34	102745.60	102512.98	102565.51	86399	0	30
2024.04.28	102565.49	102894.59	102551.88	102743.24	86334	0	30
2024.04.29	102743.22	102783.31	102489.10	102598.65	86367	0	30
2024.04.30	102598.63	102937.18	102582.99	102901.69	86399	0	30
2024.05.01	102901.67	103160.75	102865.30	102883.18	86400	0	30
2024.05.02	102883.16	102883.16	102623.05	102764.62	86208	0	30
2024.05.03	102764.60	102938.17	102669.81	102864.48	86400	0	30
2024.05.04	102864.46	102994.54	102767.50	102817.89	86400	0	30
2024.05.05	102817.87	102857.75	102545.41	102644.71	86334	0	30
2024.05.06	102644.69	102889.33	102629.68	102656.95	86195	0	30
2024.05.07	102656.93	102811.73	102517.84	102764.90	86400	0	30
2024.05.08	102764.88	103015.70	102662.82	102740.26	86399	0	30
2024.05.09	102740.24	102790.92	102214.68	102214.68	86400	0	30
2024.05.10	102214.66	102284.51	102086.96	102167.96	86399	0	30
2024.05.11	102167.94	102600.95	101937.24	102548.81	86400	0	30
2024.05.12	102548.79	102577.28	102243.60	102295.22	86328	0	30
2024.05.13	102295.20	102343.74	102133.91	102221.09	86400	0	30
2024.05.14	102221.07	102548.94	102155.79	102378.42	86400	0	30
2024.05.15	102378.40	102648.06	102209.81	102442.17	86399	0	30
2024.05.16	102442.15	102638.41	102329.54	102481.49	86400	0	30
2024.05.17	102481.47	102688.52	102467.60	102479.42	86399	0	30
2024.05.18	102479.40	102511.79	102269.33	102383.58	86365	0	30
2024.05.19	102383.56	102383.56	101907.52	101916.11	86126	0	30
2024.05.20	101916.09	102058.72	101817.47	101899.55	86182	0	30
2024.05.21	101899.53	102122.91	101734.90	101734.90	86400	0	30
2024.05.22	101734.88	101734.88	101312.33	101338.95	86274	0	30
2024.05.23	101338.93	101452.22	101177.05	101402.40	86399	0	30
2024.05.24	101402.38	101594.36	101329.42	101504.36	86400	0	30
2024.05.25	101504.34	101607.94	101276.97	101328.49	86399	0	30
2024.05.26	101328.47	101462.35	101159.15	101252.70	86248	0	30
2024.05.27	101252.68	101290.21	100898.58	100999.01	86399	0	30
2024.05.28	100998.99	101270.49	100960.79	101242.38	86270	0	30
2024.05.29	101242.36	101454.35	101025.68	101121.43	86400	0	30
2024.05.30	101121.41	101142.11	100727.87	100819.11	86372	0	30
2024.05.31	100819.09	100865.13	100630.61	100746.90	86400	0	30
2024.06.01	100746.88	100856.87	100643.43	100832.65	86399	0	30
2024.06.02	100832.63	100832.63	100303.71	100358.71	86399	0	30
2024.06.03	100358.69	100523.35	100257.59	100290.04	86400	0	30
2024.06.04	100290.02	100452.86	100126.24	100301.43	86399	0	30
2024.06.05	100301.41	100324.41	99960.09	99969.33	86400	0	30
2024.06.06	99969.31	100403.80	99892.61	100278.36	86399	0	30
2024.06.07	100278.34	100587.85	100261.90	100524.79	86400	0	30
2024.06.08	100524.77	100788.03	100492.39	100661.68	86400	0	30
2024.06.09	100661.66	100743.43	100433.06	100508.26	86245	0	30
2024.06.10	100508.24	100778.60	100466.11	100528.98	86400	0	30
2024.06.11	100528.96	100568.13	100387.32	100387.32	86399	0	30
2024.06.12	100387.30	100387.30	99923.91	100040.35	86248	0	30
2024.06.13	100040.33	100268.39	99984.79	99984.79	86204	0	30
2024.06.14	99984.77	99993.31	99769.76	99811.78	86098	0	30
2024.06.15	99811.76	99915.18	99617.97	99643.02	86400	0	30
2024.06.16	99643.00	99694.17	99429.97	99506.05	86329	0	30
2024.06.17	99506.03	99662.52	99238.05	99357.57	86400	0	30
2024.06.18	99357.55	99421.25	99212.20	99309.47	86399	0	30
2024.06.19	99309.45	99717.39	99259.51	99715.13	86400	0	30
2024.06.20	99715.11	99754.40	99425.88	99562.72	86399	0	30
2024.06.21	99562.70	99753.31	99457.54	99615.50	86201	0	30
2024.06.22	99615.48	99881.77	99532.34	99880.59	86400	0	30
2024.06.23	99880.57	99952.94	99719.85	99770.53	86196	0	30
2024.06.24	99770.51	100036.83	99674.87	100027.95	86400	0	30
2024.06.25	100027.93	100312.64	99997.68	100126.75	86400	0	30
2024.06.26	100126.73	100392.43	100014.91	100353.03	86399	0	30
2024.06.27	100353.01	100518.54	100047.92	100142.97	86400	0	30
2024.06.28	100142.95	100201.94	100010.06	100107.79	86399	0	30
2024.06.29	100107.77	100293.39	100009.08	100085.78	86363	0	30
2024.06.30	100085.76	100109.38	99682.15	99760.08	86329	0	30
2024.07.01	99760.06	99900.94	99692.89	99856.23	86400	0	30
2024.07.02	99856.21	100102.91	99854.51	100042.39	86400	0	30
2024.07.03	100042.37	100211.74	99972.63	100140.15	86372	0	30
2024.07.04	100140.13	100187.98	99738.32	99892.89	86364	0	30
2024.07.05	99892.87	100193.61	99759.97	99790.49	86399	0	30
2024.07.06	99790.47	99886.66	99542.49	99618.85	86400	0	30
2024.07.07	99618.83	99637.38	99307.50	99340.84	86399	0	30
2024.07.08	99340.82	99572.11	99334.20	99511.77	86399	0	30
2024.07.09	99511.75	99772.31	99457.54	99603.88	86400	0	30
2024.07.10	99603.86	99990.96	99574.08	99839.58	86399	0	30
2024.07.11	99839.56	99904.20	99704.66	99707.31	86400	0	30
2024.07.12	99707.29	99727.15	99545.50	99614.20	86399	0	30
2024.07.13	99614.18	99624.55	99394.20	99424.85	86383	0	30
2024.07.14	99424.83	99602.89	99258.78	99515.57	86335	0	30
2024.07.15	99515.55	99621.63	99405.39	99554.33	86400	0	30
2024.07.16	99554.31	99554.31	99217.08	99265.55	86251	0	30
2024.07.17	99265.53	99454.82	99054.94	99076.50	86336	0	30
2024.07.18	99076.48	99188.56	98963.58	98963.58	86311	0	30
2024.07.19	98963.56	99044.66	98535.36	98555.13	86399	0	30
2024.07.20	98555.11	98712.37	98522.84	98600.87	86400	0	30
2024.07.21	98600.85	98681.41	98520.75	98641.97	86255	0	30
2024.07.22	98641.95	98682.31	98315.74	98330.18	86399	0	30
2024.07.23	98330.16	98392.79	98015.07	98241.50	86400	0	30
2024.07.24	98241.48	98484.61	98211.89	98307.41	86399	0	30
2024.07.25	98307.39	98329.12	97894.17	98048.18	86400	0	30
2024.07.26	98048.16	98375.81	98026.72	98171.42	86399	0	30
2024.07.27	98171.40	98171.40	97634.92	97686.81	86400	0	30
2024.07.28	97686.79	98004.77	97672.33	97872.26	86336	0	30
2024.07.29	97872.24	98018.32	97772.44	97964.42	86399	0	30
2024.07.30	97964.40	98032.93	97707.47	97886.75	86400	0	30
2024.07.31	97886.73	98137.39	97856.62	98096.36	86399	0	30
2024.08.01	98096.34	98429.44	98032.10	98299.35	86301	0	30
2024.08.02	98299.33	98299.33	97951.56	97989.04	86399	0	30
2024.08.03	97989.02	98206.50	97980.79	98100.46	85577	0	30
2024.08.04	98100.44	98380.55	98074.20	98350.37	86167	0	30
2024.08.05	98350.35	98515.95	98201.18	98448.27	86399	0	30
2024.08.06	98448.25	98647.43	98355.60	98598.50	86400	0	30
2024.08.07	98598.48	98598.48	98319.41	98334.66	86399	0	30
2024.08.08	98334.64	98392.97	98192.21	98250.86	86400	0	30
2024.08.09	98250.84	98335.94	97828.74	97862.15	86399	0	30
2024.08.10	97862.13	98117.70	97850.29	98038.39	86400	0	30
2024.08.11	98038.37	98257.56	97980.50	98150.40	86399	0	30
2024.08.12	98150.38	98420.95	98111.91	98216.82	86399	0	30
2024.08.13	98216.80	98504.14	98159.80	98500.04	86400	0	30
2024.08.14	98500.02	98563.94	98329.43	98397.62	86399	0	30
2024.08.15	98397.60	98622.17	98392.52	98511.18	86400	0	30
2024.08.16	98511.16	98892.42	98460.52	98867.21	86399	0	30
2024.08.17	98867.19	98959.50	98719.04	98790.07	86400	0	30
2024.08.18	98790.05	98929.33	98570.32	98679.95	86253	0	30
2024.08.19	98679.93	99041.31	98663.12	98887.06	86354	0	30
2024.08.20	98887.04	99114.81	98831.29	99092.88	86400	0	30
2024.08.21	99092.86	99193.71	99030.14	99116.80	86399	0	30
2024.08.22	99116.78	99217.75	98773.57	98790.94	86400	0	30
2024.08.23	98790.92	98962.48	98666.42	98723.46	86399	0	30
2024.08.24	98723.44	98845.10	98636.44	98662.76	86400	0	30
2024.08.25	98662.74	98994.39	98653.22	98800.90	86336	0	30
2024.08.26	98800.88	98932.38	98719.16	98808.73	86399	0	30
2024.08.27	98808.71	98909.16	98627.67	98629.42	86400	0	30
2024.08.28	98629.40	98670.12	98382.95	98391.40	86399	0	30
2024.08.29	98391.38	98516.08	98220.39	98231.01	86400	0	30
2024.08.30	98230.99	98333.91	98076.11	98140.92	86399	0	30
2024.08.31	98140.90	98435.47	97982.31	98385.87	86400	0	30
2024.09.01	98385.85	98385.85	97976.48	98214.51	85891	0	30
2024.09.02	98214.49	98244.14	97716.96	97794.86	86400	0	30
2024.09.03	97794.84	97839.49	97533.32	97693.71	86400	0	30
2024.09.04	97693.69	97865.43	97580.97	97803.16	86399	0	30
2024.09.05	97803.14	97973.13	97691.96	97882.10	86399	0	30
2024.09.06	97882.08	97974.12	97633.33	97633.33	86400	0	30
2024.09.07	97633.31	97698.78	97220.18	97351.78	86400	0	30
2024.09.08	97351.76	97767.98	97350.08	97574.63	86398	0	30
2024.09.09	97574.61	97695.30	97496.15	97634.76	86400	0	30
2024.09.10	97634.74	97722.28	97565.27	97636.47	86400	0	30
2024.09.11	97636.45	97768.83	97493.52	97609.79	86326	0	30
2024.09.12	97609.77	97939.27	97579.36	97598.28	86400	0	30
2024.09.13	97598.26	97800.39	97473.06	97728.86	86399	0	30
2024.09.14	97728.84	97745.82	97536.02	97566.47	86400	0	30
2024.09.15	97566.45	97615.42	97410.00	97505.96	86250	0	30
2024.09.16	97505.94	97515.11	97268.16	97296.63	86399	0	30
2024.09.17	97296.61	97298.24	96877.62	96927.41	86400	0	30
2024.09.18	96927.39	97073.60	96845.83	96970.08	77656	0	30
2024.09.19	96970.06	96970.06	96715.16	96750.09	86399	0	30
2024.09.20	96750.07	96794.06	96587.99	96587.99	86397	0	30
2024.09.21	96587.97	97096.49	96574.98	97064.27	86399	0	30
2024.09.22	97064.25	97256.05	97033.00	97035.65	86176	0	30
2024.09.23	97035.63	97089.85	96690.97	96952.97	86322	0	30
2024.09.24	96952.95	97007.77	96717.88	96986.83	86399	0	30
2024.09.25	96986.81	97034.03	96848.59	96895.94	86369	0	30
2024.09.26	96895.92	96966.03	96396.74	96417.86	86399	0	30
2024.09.27	96417.84	96456.70	96289.85	96326.50	86399	0	30
2024.09.28	96326.48	96643.50	96191.37	96552.35	86399	0	30
2024.09.29	96552.33	96636.75	96445.20	96551.82	86107	0	30
2024.09.30	96551.80	96804.62	96525.79	96677.15	86399	0	30
2024.10.01	96677.13	96969.97	96663.63	96830.39	86399	0	30
2024.10.02	96830.37	96830.37	96534.63	96628.64	86399	0	30
2024.10.03	96628.62	96809.26	96579.82	96676.03	86252	0	30
2024.10.04	96676.01	96782.79	96507.40	96693.74	86399	0	30
2024.10.05	96693.72	96892.92	96567.11	96605.01	86399	0	30
2024.10.06	96604.99	96636.13	96362.30	96393.46	86398	0	30
2024.10.07	96393.44	96981.92	96303.49	96957.49	86399	0	30
2024.10.08	96957.47	96992.04	96488.77	96571.80	86399	0	30
2024.10.09	96571.78	96840.23	96547.25	96824.15	86399	0	30
2024.10.10	96824.13	97026.97	96702.42	96709.60	86399	0	30
2024.10.11	96709.58	97191.54	96675.08	97047.45	86399	0	30
2024.10.12	97047.43	97083.27	96809.06	96809.06	86399	0	30
2024.10.13	96809.04	97028.26	96742.03	96958.65	86256	0	30
2024.10.14	96958.63	97494.02	96827.43	97404.06	86398	0	30
2024.10.15	97404.04	97584.74	97255.59	97572.31	86400	0	30
2024.10.16	97572.29	97591.78	97233.85	97407.05	86398	0	30
2024.10.17	97407.03	97542.41	97073.77	97244.32	86399	0	30
2024.10.18	97244.30	97305.24	97039.36	97278.62	86399	0	30
2024.10.19	97278.60	97382.50	97160.91	97233.88	82621	0	30
2024.10.20	97233.86	97350.76	96894.50	96894.50	86212	0	30
2024.10.21	96894.48	96901.46	96516.72	96616.40	86393	0	30
2024.10.22	96616.38	96864.72	96579.36	96797.79	86400	0	30
2024.10.23	96797.77	97135.56	96706.41	96717.83	86399	0	30
2024.10.24	96717.81	96803.36	96497.86	96766.20	86401	0	30
2024.10.25	96766.18	96879.51	96579.39	96800.80	86397	0	30
2024.10.26	96800.78	96931.25	96669.18	96687.17	86397	0	30
2024.10.27	96687.15	96698.68	96382.76	96397.82	79990	0	30
2024.10.28	96397.80	96845.27	96284.00	96781.00	86400	0	30
2024.10.29	96780.98	96836.15	96301.90	96337.53	86401	0	30
2024.10.30	96337.51	96809.01	96318.09	96752.85	86400	0	30
2024.10.31	96752.83	96780.71	96426.93	96427.63	86400	0	30
2024.11.01	96427.61	96739.62	96403.27	96671.24	86401	0	30
2024.11.02	96671.22	96718.96	96453.76	96476.30	86331	0	30
2024.11.03	96476.28	96622.06	96278.30	96364.52	86281	0	30
2024.11.04	96364.50	96533.30	96224.77	96235.04	84389	0	30
2024.11.05	96235.02	96271.89	96102.29	96267.81	86400	0	30
2024.11.06	96267.79	96495.22	96214.14	96422.62	86401	0	30
2024.11.07	96422.60	96504.08	96194.93	96355.75	86400	0	30
2024.11.08	96355.73	96387.42	96118.05	96324.77	86400	0	30
2024.11.09	96324.75	96379.67	96114.78	96136.92	86302	0	30
2024.11.10	96136.90	96424.19	96091.99	96299.56	86255	0	30
2024.11.11	96299.54	96299.54	96019.55	96061.04	86398	0	30
2024.11.12	96061.02	96352.22	96019.86	96191.56	86401	0	30
2024.11.13	96191.54	96420.93	96055.58	96118.24	86400	0	30
2024.11.14	96118.22	96128.62	95911.93	95997.96	86400	0	30
2024.11.15	95997.94	96197.72	95965.64	96065.44	86401	0	30
2024.11.16	96065.42	96177.87	95952.32	96020.22	86400	0	30
2024.11.17	96020.20	96067.74	95632.79	95733.09	86328	0	30
2024.11.18	95733.07	95792.25	95485.53	95550.39	86399	0	30
2024.11.19	95550.37	95693.45	95454.32	95522.84	86400	0	30
2024.11.20	95522.82	95633.65	95339.18	95395.08	86400	0	30
2024.11.21	95395.06	95502.41	95282.15	95473.21	86401	0	30
2024.11.22	95473.19	95527.14	95097.92	95201.95	86392	0	30
2024.11.23	95201.93	95971.17	95183.84	95952.98	86400	0	30
2024.11.24	95952.96	96420.72	95914.80	96298.65	86328	0	30
2024.11.25	96298.63	96379.12	96165.52	96228.82	86238	0	30
2024.11.26	96228.80	96677.84	96207.81	96564.37	86400	0	30
2024.11.27	96564.35	96714.90	96421.28	96426.03	86401	0	30
2024.11.28	96426.01	96616.32	96291.49	96472.69	86400	0	30
2024.11.29	96472.67	96586.14	96341.23	96393.39	86400	0	30
2024.11.30	96393.37	96393.37	96186.09	96239.15	86374	0	30
2024.12.01	96239.13	96239.13	95819.55	95819.55	86400	0	30
2024.12.02	95819.53	95949.38	95635.97	95644.88	86394	0	30
2024.12.03	95644.86	95760.17	95538.49	95722.15	86400	0	30
2024.12.04	95722.13	95925.04	95542.48	95764.76	86400	0	30
2024.12.05	95764.74	96031.02	95724.04	95892.78	86401	0	30
2024.12.06	95892.76	96186.25	95860.90	96108.37	86400	0	30
2024.12.07	96108.35	96252.72	95925.32	96057.67	86400	0	30
2024.12.08	96057.65	96448.44	95990.57	96308.69	86255	0	30
2024.12.09	96308.67	96388.15	96183.91	96354.35	86398	0	30
2024.12.10	96354.33	96393.36	96016.87	96300.01	86316	0	30
2024.12.11	96299.99	96450.95	96223.10	96223.10	86400	0	30
2024.12.12	96223.08	96380.57	96045.66	96188.57	86401	0	30
2024.12.13	96188.55	96334.81	96083.11	96232.02	86400	0	30
2024.12.14	96232.00	96309.80	96036.85	96058.51	86400	0	30
2024.12.15	96058.49	96419.90	95962.46	96079.17	86261	0	30
2024.12.16	96079.15	96083.72	95854.21	95969.69	86395	0	30
2024.12.17	95969.67	96497.05	95937.91	96297.80	86400	0	30
2024.12.18	96297.78	96599.51	96287.02	96544.90	86401	0	30
2024.12.19	96544.88	96830.85	96399.05	96407.78	86400	0	30
2024.12.20	96430.23	96434.09	95984.13	95995.54	86400	0	30
2024.12.21	95995.52	96244.28	95937.66	96120.37	86401	0	30
2024.12.22	96120.35	96183.94	95707.12	95724.34	86335	0	30
2024.12.23	95724.32	96014.44	95650.03	95807.96	86400	0	30
2024.12.24	95807.94	96061.97	95749.76	95845.60	86400	0	30
2024.12.25	95845.58	95845.58	95434.03	95622.49	86282	0	30
2024.12.26	95622.47	95845.70	95493.38	95641.61	86400	0	30
2024.12.27	95641.59	95673.86	95271.87	95271.87	86400	0	30
2024.12.28	95271.85	95279.12	95115.53	95190.36	86401	0	30
2024.12.29	95190.34	95333.36	95173.60	95255.65	86335	0	30
2024.12.30	95255.63	95423.66	95160.98	95281.01	86187	0	30
2024.12.31	95280.99	95410.64	95214.90	95327.94	86400	0	30
2025.01.01	95327.92	95429.82	94954.86	95045.16	86281	0	30
2025.01.02	95045.14	95126.86	94853.01	94994.35	86400	0	30
2025.01.03	94994.33	95026.71	94653.43	94684.98	86400	0	30
2025.01.04	94684.96	94756.63	94526.96	94551.29	86401	0	30
2025.01.05	94551.27	94640.26	94400.01	94558.61	86217	0	30
2025.01.06	94558.59	94610.83	94306.44	94510.09	86316	0	30
2025.01.07	94510.07	94981.80	94452.36	94948.58	86401	0	30
2025.01.08	94948.56	95010.22	94766.48	94766.48	86400	0	30
2025.01.09	94766.46	95123.63	94611.55	95088.91	86400	0	30
2025.01.10	95088.89	95164.32	94939.91	94967.57	86401	0	30
2025.01.11	94967.55	95210.21	94787.31	95034.25	86400	0	30
2025.01.12	95034.23	95112.59	94699.48	94861.83	86186	0	30
2025.01.13	94861.81	95045.20	94736.42	94745.52	86396	0	30
2025.01.14	94745.50	94850.67	94487.79	94551.03	86401	0	30
2025.01.15	94551.01	94821.12	94540.39	94753.56	86400	0	30
2025.01.16	94753.54	95213.89	94700.34	95151.34	86400	0	30
2025.01.17	95151.32	95459.42	95122.62	95357.76	86398	0	30
2025.01.18	95357.74	95386.24	95003.23	95036.88	86376	0	30
2025.01.19	95036.86	95144.52	94847.94	94931.08	86335	0	30
2025.01.20	94931.06	94958.59	94457.86	94472.92	86289	0	30
2025.01.21	94472.90	94539.57	94309.39	94399.93	86401	0	30
2025.01.22	94399.91	94408.11	94129.73	94345.98	86400	0	30
2025.01.23	94345.96	94653.68	94270.83	94499.43	86400	0	30
2025.01.24	94499.41	94692.11	94405.12	94591.53	86401	0	30
2025.01.25	94591.51	94702.61	94520.12	94597.36	86381	0	30
2025.01.26	94597.34	94607.90	94389.19	94472.54	86335	0	30
2025.01.27	94472.52	94523.73	94353.86	94478.16	86226	0	30
2025.01.28	94478.14	94628.28	94354.79	94494.04	86337	0	30
2025.01.29	94494.02	94847.34	94482.81	94846.48	86400	0	30
2025.01.30	94846.46	95085.44	94813.94	94987.82	86400	0	30
2025.01.31	94987.80	95205.69	94871.26	94958.20	86401	0	30
2025.02.01	94958.18	95022.86	94705.02	94906.51	85766	0	30
2025.02.02	94906.49	95169.84	94888.43	94997.42	86334	0	30
2025.02.03	94997.40	95087.68	94819.30	94940.67	86400	0	30
2025.02.04	94940.65	94995.25	94714.64	94906.98	86401	0	30
2025.02.05	94906.96	94993.43	94745.41	94867.04	86400	0	30
2025.02.06	94867.02	94969.92	94775.07	94867.35	86400	0	30
2025.02.07	94867.33	95117.07	94771.36	94868.51	86400	0	30
2025.02.08	94868.49	94957.83	94561.92	94601.86	86401	0	30
2025.02.09	94601.84	94626.24	94213.04	94331.30	86207	0	30
2025.02.10	94331.28	94380.43	94177.29	94358.94	86401	0	30
2025.02.11	94358.92	94730.92	94331.31	94723.11	86400	0	30
