<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.27	101531.46	101858.03	101456.40	101816.46	86399	0	64
2024.09.28	101816.50	102139.87	101664.97	101812.13	86399	0	64
2024.09.29	101812.17	101898.34	101378.40	101470.85	86018	0	64
2024.09.30	101470.89	101828.51	101234.14	101385.73	86399	0	64
2024.10.01	101385.77	101912.68	101327.48	101855.41	86399	0	64
2024.10.02	101855.45	101940.95	101105.31	101241.24	86399	0	64
2024.10.03	101241.28	101251.88	100789.18	100952.20	86252	0	64
2024.10.04	100952.24	100982.11	100417.34	100736.61	86399	0	64
2024.10.05	100736.65	101224.34	100736.65	101224.34	86399	0	64
2024.10.06	101224.38	101497.37	101005.17	101152.24	86398	0	64
2024.10.07	101152.28	101382.75	100994.97	101217.84	86399	0	64
2024.10.08	101217.88	101290.09	100710.36	101173.72	86399	0	64
2024.10.09	101173.76	101569.98	101166.91	101437.17	86399	0	64
2024.10.10	101437.21	101819.10	101314.22	101737.97	86399	0	64
2024.10.11	101738.01	102409.94	101701.09	102107.60	86399	0	64
2024.10.12	102107.64	102505.19	102015.79	102446.07	86399	0	64
2024.10.13	102446.11	102548.68	102030.91	102047.73	86256	0	64
2024.10.14	102047.77	102306.66	101934.65	102055.06	86398	0	64
2024.10.15	102055.10	102664.56	102009.98	102512.13	86400	0	64
2024.10.16	102512.17	102514.69	101807.65	102181.89	86398	0	64
2024.10.17	102181.93	102950.24	101907.32	102896.12	86399	0	64
2024.10.18	102875.10	103160.95	102650.28	102982.65	86399	0	64
2024.10.19	102982.69	103361.94	102841.07	102919.70	82621	0	64
2024.10.20	102919.74	102972.70	102376.21	102598.18	86258	0	64
2024.10.21	102598.22	102761.14	102415.85	102699.23	86393	0	64
2024.10.22	102699.27	102996.01	102461.83	102944.98	86400	0	64
2024.10.23	102945.02	103053.83	102398.77	102691.72	86399	0	64
2024.10.24	102691.76	102878.39	102579.62	102687.82	86401	0	64
2024.10.25	102687.86	102734.82	102049.98	102210.67	86397	0	64
2024.10.26	102210.71	102263.50	101777.72	101810.15	86397	0	64
2024.10.27	101810.19	102363.97	101536.52	102363.97	80031	0	64
2024.10.28	102364.01	102486.61	101841.85	102108.35	86400	0	64
2024.10.29	102108.39	102574.77	102065.49	102421.26	86401	0	64
2024.10.30	102421.30	102488.57	102028.19	102314.86	86400	0	64
2024.10.31	102314.90	102468.43	102058.23	102097.25	86400	0	64
2024.11.01	102097.29	102473.64	101854.27	101929.07	86401	0	64
2024.11.02	101929.11	102299.08	101654.16	101886.60	86331	0	64
2024.11.03	101886.64	102386.58	101848.93	102163.36	86281	0	64
2024.11.04	102163.40	102439.12	101884.52	102032.50	84389	0	64
2024.11.05	102032.54	102194.77	101863.51	101996.02	86400	0	64
2024.11.06	101996.06	102571.25	101996.06	102301.06	86401	0	64
2024.11.07	102301.10	102745.20	102261.93	102595.93	86400	0	64
2024.11.08	102595.97	102928.28	102065.74	102096.24	86400	0	64
2024.11.09	102096.28	102543.90	101981.82	102543.90	86302	0	64
2024.11.10	102543.94	102756.19	102376.51	102584.93	86255	0	64
2024.11.11	102584.97	102599.49	102103.93	102133.33	86398	0	64
2024.11.12	102133.37	102380.97	101745.95	102014.19	86401	0	64
2024.11.13	102014.23	102096.91	101726.70	102096.91	86400	0	64
2024.11.14	102096.95	102556.22	101958.98	102114.50	86400	0	64
2024.11.15	102114.54	102484.27	101866.62	102464.81	86401	0	64
2024.11.16	102464.85	102891.49	102232.21	102283.01	86400	0	64
2024.11.17	102283.05	102308.47	101831.72	101869.25	86328	0	64
2024.11.18	101869.29	101980.19	101529.35	101801.78	86399	0	64
2024.11.19	101801.82	102235.25	101217.30	101525.30	86400	0	64
2024.11.20	101525.34	102002.92	101352.15	101927.84	86400	0	64
2024.11.21	101927.88	102222.86	101718.83	102222.86	86401	0	64
2024.11.22	102222.90	102536.25	102154.06	102271.43	86392	0	64
2024.11.23	102271.47	102454.96	101183.18	101267.90	86400	0	64
2024.11.24	101267.94	101957.75	101173.35	101619.23	86328	0	64
2024.11.25	101619.27	102138.70	101363.12	101903.33	86088	0	64
2024.11.26	101903.37	101903.49	101186.29	101501.15	86400	0	64
2024.11.27	101501.19	101976.94	101460.92	101504.04	86401	0	64
2024.11.28	101504.08	101666.54	101222.63	101636.74	86400	0	64
2024.11.29	101636.78	101725.55	101431.18	101652.30	86400	0	64
2024.11.30	101652.34	102352.01	101561.06	102126.07	86374	0	64
2024.12.01	102126.11	102416.50	101837.86	102310.08	86400	0	64
2024.12.02	102310.12	102603.89	102153.68	102487.26	86394	0	64
2024.12.03	102487.30	102844.39	102294.57	102717.20	86400	0	64
2024.12.04	102717.24	102767.50	101928.98	101951.49	86400	0	64
2024.12.05	101951.53	102441.83	101951.53	102441.83	86401	0	64
2024.12.06	102441.87	102673.59	101779.03	102091.75	86400	0	64
2024.12.07	102091.79	102096.38	101220.39	101498.95	86400	0	64
2024.12.08	101498.99	101798.81	100367.97	100415.20	86255	0	64
2024.12.09	100415.24	100860.79	100240.02	100753.61	86398	0	64
2024.12.10	100753.65	101064.41	100645.80	100956.56	86316	0	64
2024.12.11	100956.60	101045.37	100618.04	100884.66	86400	0	64
2024.12.12	100884.70	101246.09	100763.67	100916.76	86401	0	64
2024.12.13	100916.80	101230.27	100716.47	100991.38	86400	0	64
2024.12.14	100991.42	101679.49	100828.38	101648.29	86400	0	64
2024.12.15	101648.33	101651.89	101241.07	101341.23	86261	0	64
2024.12.16	101341.27	101588.00	101174.10	101213.99	86395	0	64
2024.12.17	101214.03	101492.11	101121.77	101441.02	86400	0	64
2024.12.18	101441.06	101719.98	101360.16	101505.20	86401	0	64
2024.12.19	101505.24	101692.48	101075.43	101174.32	86400	0	64
2024.12.20	101174.36	101395.56	101007.84	101288.41	86400	0	64
2024.12.21	101288.45	101682.50	101070.79	101676.97	86401	0	64
2024.12.22	101677.01	101811.05	101307.77	101605.44	86335	0	64
2024.12.23	101605.48	101960.71	101345.38	101535.77	86400	0	64
2024.12.24	101535.81	101616.91	100959.54	101066.89	86400	0	64
2024.12.25	101066.93	101191.66	100600.50	100781.45	86282	0	64
2024.12.26	100781.49	101122.24	100413.72	101012.84	86400	0	64
2024.12.27	101012.88	101290.12	100817.28	101290.12	86400	0	64
2024.12.28	101290.16	101571.33	101065.00	101487.44	86401	0	64
2024.12.29	101487.48	102209.81	101487.48	102137.15	86335	0	64
2024.12.30	102137.19	102199.37	101737.20	101810.07	86187	0	64
2024.12.31	101810.11	102410.54	101736.17	102309.48	86400	0	64
2025.01.01	102309.52	102960.33	102045.34	102849.39	86281	0	64
2025.01.02	102849.43	103036.00	102639.93	102723.64	86400	0	64
2025.01.03	102723.68	103067.43	102607.22	102726.96	86400	0	64
2025.01.04	102727.00	103041.69	102507.55	103041.69	86401	0	64
2025.01.05	103041.73	103230.45	102807.29	102916.10	86217	0	64
2025.01.06	102916.14	103060.18	102642.84	102707.09	86278	0	64
2025.01.07	102707.13	103009.97	102379.15	102417.25	86401	0	64
2025.01.08	102417.29	102538.35	102013.63	102212.60	86400	0	64
2025.01.09	102212.64	102330.07	101725.31	102115.87	86400	0	64
2025.01.10	102115.91	103200.08	102097.98	103093.40	86401	0	64
2025.01.11	103093.44	103202.38	102267.46	102556.94	86400	0	64
2025.01.12	102556.98	103062.72	102501.35	102652.75	86186	0	64
2025.01.13	102652.79	103418.38	102652.79	103194.61	86396	0	64
2025.01.14	103194.65	103562.64	103081.72	103400.89	86401	0	64
2025.01.15	103400.93	103581.21	102784.99	102804.39	86398	0	64
2025.01.16	102804.43	103142.14	102622.92	103142.14	86400	0	64
2025.01.17	103142.18	103521.03	103041.21	103265.69	86401	0	64
2025.01.18	103265.73	103450.83	103032.28	103275.79	86376	0	64
2025.01.19	103275.83	103618.97	103163.43	103556.67	86335	0	64
2025.01.20	103556.71	103558.47	102996.90	103345.01	86278	0	64
2025.01.21	103345.05	103670.33	103275.62	103423.85	86401	0	64
2025.01.22	103423.89	103698.62	103107.48	103520.40	86400	0	64
2025.01.23	103520.44	103699.83	103052.33	103458.22	86400	0	64
2025.01.24	103458.26	103533.90	102659.44	103027.56	86401	0	64
2025.01.25	103027.60	103110.11	102688.03	102943.82	86381	0	64
2025.01.26	102943.86	102977.91	102448.68	102614.87	86335	0	64
2025.01.27	102614.91	103058.59	102510.53	102779.05	86232	0	64
2025.01.28	102779.09	102834.16	102198.54	102714.26	86297	0	64
2025.01.29	102714.30	103020.93	102499.04	102599.86	86400	0	64
2025.01.30	102599.90	103055.28	102551.44	103055.28	86400	0	64
2025.01.31	103055.32	103511.50	103055.32	103229.03	86401	0	64
2025.02.01	103229.07	103666.19	103101.84	103478.20	85766	0	64
2025.02.02	103478.24	103576.36	103013.24	103137.16	86334	0	64
2025.02.03	103137.20	103168.45	102649.07	102873.36	86400	0	64
2025.02.04	102873.40	103667.03	102851.74	103596.96	86401	0	64
2025.02.05	103597.00	103619.81	102694.86	102705.30	86400	0	64
2025.02.06	102705.34	103041.70	102586.06	102889.06	86400	0	64
2025.02.07	102889.10	103074.14	102501.52	102740.74	86400	0	64
2025.02.08	102740.78	103145.44	102500.50	103098.62	86401	0	64
2025.02.09	103098.66	103151.80	102673.51	102764.91	86207	0	64
2025.02.10	102764.95	102978.23	102528.98	102793.42	86401	0	64
2025.02.11	102793.46	102891.15	102235.05	102769.28	86400	0	64
2025.02.12	102769.32	102777.80	102166.37	102339.55	86400	0	64
2025.02.13	102339.59	102959.44	102299.97	102829.67	86400	0	64
2025.02.14	102829.71	102882.62	102397.12	102875.24	86401	0	64
2025.02.15	102875.28	103180.51	102490.19	102658.41	86400	0	64
2025.02.16	102658.45	102799.67	102353.85	102528.72	86257	0	64
2025.02.17	102528.76	102684.07	101910.79	101932.03	86400	0	64
2025.02.18	101932.07	102328.14	101729.28	101854.37	86401	0	64
2025.02.19	101854.41	102011.53	100996.07	101043.13	86335	0	64
2025.02.20	101043.17	101362.38	100815.86	100883.82	86260	0	64
2025.02.21	100883.86	100996.53	100337.26	100400.60	86400	0	64
2025.02.22	100400.64	101210.60	100400.64	101042.80	86400	0	64
2025.02.23	101042.84	101696.26	101042.84	101678.80	86338	0	64
2025.02.24	101678.84	101737.53	101245.69	101432.62	86401	0	64
2025.02.25	101432.66	101652.78	101329.38	101491.42	86400	0	64
2025.02.26	101491.46	101723.37	101174.24	101373.39	86400	0	64
2025.02.27	101373.43	101737.27	101213.86	101540.13	86400	0	64
2025.02.28	101540.17	101664.14	100634.74	100786.89	86401	0	64
2025.03.01	100786.93	101563.87	100706.67	101301.15	86400	0	64
2025.03.02	101301.19	101566.30	101014.53	101050.33	86256	0	64
2025.03.03	101050.37	101169.02	100556.68	100674.43	86400	0	64
2025.03.04	100674.47	100826.61	100178.28	100276.48	86401	0	96
2025.03.05	100276.52	100587.19	100105.65	100395.74	86230	0	96
2025.03.06	100395.78	100398.22	99355.45	99588.90	86184	0	96
2025.03.07	99588.94	100067.55	99519.77	99818.89	86401	0	96
2025.03.08	99818.93	99890.60	99344.81	99464.92	86400	0	96
2025.03.09	99464.96	100048.25	99464.96	99769.78	86338	0	96
2025.03.10	99769.82	100112.82	99424.33	99748.21	86400	0	96
2025.03.11	99748.25	99828.06	99302.19	99752.64	86401	0	96
2025.03.12	99752.68	100062.38	99505.78	99726.63	86400	0	96
2025.03.13	99726.67	99869.08	99365.58	99781.74	86400	0	96
2025.03.14	99781.78	99989.28	99595.86	99804.30	86400	0	96
2025.03.15	99804.34	100239.11	99780.18	100112.65	86360	0	96
2025.03.16	100112.69	101187.32	100085.67	101104.07	86389	0	96
2025.03.17	101104.11	101529.77	100967.55	101006.31	86400	0	96
2025.03.18	101006.35	101596.56	100891.93	101277.52	86400	0	96
2025.03.19	101277.56	101367.89	100946.06	101261.79	86375	0	96
2025.03.20	101261.83	101473.70	100938.87	100981.25	86401	0	96
2025.03.21	100981.29	101293.44	100695.36	101278.37	86282	0	96
2025.03.22	101278.41	101608.64	101159.16	101273.52	86400	0	96
2025.03.23	101273.56	101935.78	101193.43	101695.25	86140	0	96
2025.03.24	101695.29	102348.15	101641.63	102068.78	86248	0	96
2025.03.25	102068.82	102748.95	102040.08	102464.76	85653	0	96
2025.03.26	102464.80	102633.71	102178.96	102427.22	86400	0	96
2025.03.27	102427.26	102518.02	101832.21	102001.46	86401	0	96
2025.03.28	102001.50	102416.33	101938.98	102401.86	86400	0	96
2025.03.29	102401.90	102570.74	102129.16	102311.43	86400	0	96
2025.03.30	102311.47	103033.25	102300.56	102971.71	80264	0	96
2025.03.31	102971.75	103235.80	102735.60	102755.32	86400	0	96
2025.04.01	102755.36	103074.99	102738.86	102777.60	86400	0	96
2025.04.02	102777.64	103682.53	102730.34	103632.26	86401	0	96
2025.04.03	103632.30	103894.73	103411.25	103598.62	86400	0	96
2025.04.04	103598.66	104331.92	103585.85	104320.73	86400	0	96
2025.04.05	104320.77	104808.43	104170.31	104650.02	86400	0	96
2025.04.06	104650.06	104863.89	104313.86	104686.38	86338	0	96
2025.04.07	104686.42	104749.47	104119.07	104352.36	86400	0	96
2025.04.08	104352.40	104722.00	104200.17	104425.08	86400	0	96
2025.04.09	104425.12	104710.69	104215.98	104591.91	86400	0	96
2025.04.10	104591.95	104926.11	104352.36	104411.85	86401	0	96
2025.04.11	104411.89	104694.17	104262.97	104584.56	86316	0	96
2025.04.12	104584.60	104879.25	104447.89	104625.61	86400	0	96
2025.04.13	104625.65	104867.63	104226.65	104437.09	86248	0	96
2025.04.14	104437.13	104686.67	104326.79	104479.53	86400	0	96
2025.04.15	104479.57	104836.94	104348.87	104533.11	86328	0	96
2025.04.16	104533.15	104568.78	103773.65	103940.52	86399	0	96
2025.04.17	103940.56	104134.82	103559.76	103603.34	86292	0	96
2025.04.18	103603.38	103791.95	102759.71	102912.86	86400	0	96
2025.04.19	102912.90	103024.71	102498.13	102712.34	86400	0	96
2025.04.20	102712.38	103353.47	102712.38	103256.45	86338	0	96
2025.04.21	103256.49	103653.92	102995.42	103108.40	86401	0	96
2025.04.22	103108.44	103829.99	103038.52	103692.12	86229	0	96
2025.04.23	103692.16	104522.01	103686.79	104518.79	86400	0	96
2025.04.24	104518.83	104799.86	104315.91	104489.10	86400	0	96
2025.04.25	104489.14	104758.22	104217.42	104643.93	86229	0	96
2025.04.26	104643.97	104683.17	103759.95	103973.23	86401	0	96
2025.04.27	103973.27	104160.96	103654.15	103805.55	86338	0	96
2025.04.28	103805.59	104142.46	103660.13	103707.29	86317	0	96
2025.04.29	103707.33	103943.43	103387.80	103788.60	86400	0	96
2025.04.30	103788.64	103823.20	103312.53	103459.17	86400	0	96
2025.05.01	103459.21	103492.89	102798.56	102814.78	86401	0	96
2025.05.02	102814.82	102952.22	102357.98	102608.06	86400	0	96
2025.05.03	102608.10	103124.98	102598.87	102935.21	86400	0	96
2025.05.04	102935.25	103033.78	102695.47	102995.50	86335	0	96
2025.05.05	102995.54	103655.25	102889.39	103427.02	86401	0	96
2025.05.06	103427.06	103787.88	103308.46	103588.38	86400	0	96
2025.05.07	103588.42	103754.64	103187.87	103253.36	86400	0	96
2025.05.08	103253.40	103267.29	102442.40	102817.90	86400	0	96
2025.05.09	102817.94	102898.14	102184.00	102442.19	86401	0	96
2025.05.10	102442.23	102545.87	101434.92	101491.92	86400	0	96
2025.05.11	101491.96	101594.29	101287.12	101510.02	86189	0	96
2025.05.12	101510.06	101625.33	101127.95	101408.52	86401	0	96
2025.05.13	101408.56	101469.17	100577.73	100586.97	86400	0	96
2025.05.14	100587.01	100617.75	99999.26	100095.75	86400	0	96
2025.05.15	100095.79	100218.46	99751.96	100158.43	86400	0	96
2025.05.16	100158.47	100806.29	100127.14	100693.55	86401	0	96
2025.05.17	100693.59	101292.01	100677.54	100951.00	86371	0	96
2025.05.18	100951.04	101651.80	100820.20	101329.01	86337	0	96
2025.05.19	101329.05	102034.86	101321.78	101933.48	86401	0	96
2025.05.20	101933.52	102347.05	101933.52	102318.39	86400	0	96
2025.05.21	102318.43	102387.71	101857.37	102164.75	86400	0	96
2025.05.22	102164.79	102488.53	101869.53	101952.91	86401	0	96
2025.05.23	101952.95	102369.05	101734.41	101775.69	86400	0	96
2025.05.24	101775.73	102224.81	101775.73	102135.75	86400	0	96
2025.05.25	102135.79	102139.51	101524.16	101840.71	86336	0	96
2025.05.26	101840.75	102440.60	101713.65	102179.70	86400	0	96
2025.05.27	102179.74	102597.17	102176.98	102337.14	86360	0	96
2025.05.28	102337.18	103262.21	102222.39	103052.28	86352	0	96
2025.05.29	103052.32	103075.97	102308.35	102598.85	86400	0	96
2025.05.30	102598.89	102633.57	101755.65	101847.74	86274	0	96
2025.05.31	101847.78	101946.29	101241.84	101784.67	86320	0	96
2025.06.01	101784.71	102190.03	101719.86	102190.03	86114	0	96
2025.06.02	102190.07	102211.67	101041.50	101222.41	86400	0	96
2025.06.03	101222.45	101597.32	101128.21	101201.74	86401	0	96
2025.06.04	101201.78	101240.31	100749.59	100955.81	86400	0	96
2025.06.05	100955.85	101550.07	100955.85	101420.60	86400	0	96
2025.06.06	101420.64	101691.50	101245.92	101657.58	86400	0	96
2025.06.07	101657.62	102334.71	101458.44	102275.46	86400	0	96
2025.06.08	102275.50	102666.05	102057.75	102559.07	86400	0	96
2025.06.09	102559.11	102714.13	102331.53	102693.25	86400	0	96
2025.06.10	102693.29	103082.43	102511.25	102602.87	86400	0	96
2025.06.11	102602.91	102783.00	101760.77	102066.85	86400	0	96
2025.06.12	102066.89	102765.90	102059.45	102676.59	86401	0	96
2025.06.13	102676.63	103387.44	102560.78	103381.73	86400	0	96
2025.06.14	103381.77	104386.64	103329.90	104333.64	86400	0	96
2025.06.15	104333.68	104666.15	104200.98	104570.01	85798	0	96
2025.06.16	104570.05	104862.00	104277.40	104358.76	86389	0	96
2025.06.17	104358.80	104793.86	104303.21	104518.97	86400	0	96
2025.06.18	104519.01	104526.57	103920.04	104305.91	86398	0	96
2025.06.19	104305.95	104474.53	104063.10	104178.68	86400	0	96
2025.06.20	104178.72	104443.20	104033.95	104092.16	86400	0	96
2025.06.21	104092.20	104417.37	103920.16	104417.37	86400	0	96
2025.06.22	104417.41	104512.55	103971.62	104444.50	86318	0	96
2025.06.23	104444.54	104606.46	104048.08	104262.46	86400	0	96
2025.06.24	104262.50	104295.66	103773.47	104021.92	86400	0	96
2025.06.25	104021.96	104140.31	103230.36	103443.31	86400	0	96
2025.06.26	103443.35	103609.87	103006.56	103063.24	86400	0	96
2025.06.27	103063.28	103304.51	102694.73	102871.32	86401	0	96
2025.06.28	102871.36	102977.09	102595.37	102733.95	86259	0	96
2025.06.29	102733.99	103068.58	102543.12	102616.10	86318	0	96
2025.06.30	102616.14	103323.40	102502.06	103247.74	86401	0	96
2025.07.01	103247.78	103626.35	103046.56	103356.72	86400	0	96
2025.07.02	103356.76	103567.27	102831.82	103041.52	86400	0	96
2025.07.03	103041.56	103091.00	102544.83	102888.25	86347	0	96
2025.07.04	102888.29	103995.20	102888.29	103995.20	86401	0	96
2025.07.05	103995.24	104224.24	103774.18	103799.28	86388	0	96
2025.07.06	103799.32	104442.95	103799.32	104217.15	86394	0	96
2025.07.07	104217.19	104440.15	103642.46	103706.60	86400	0	96
2025.07.08	103706.64	104161.58	103578.06	103673.66	86400	0	96
2025.07.09	103673.70	103680.06	103070.83	103163.89	86401	0	96
2025.07.10	103163.93	103397.33	102983.76	103149.41	86400	0	96
2025.07.11	103149.45	103481.60	102903.01	103279.92	86400	0	96
2025.07.12	103279.96	103316.59	102850.99	103120.10	86330	0	96
2025.07.13	103120.14	103138.57	102763.63	102926.26	86328	0	96
2025.07.14	102926.30	103457.81	102761.49	103363.31	86401	0	96
2025.07.15	103363.35	103782.47	103363.35	103698.31	86217	0	96
2025.07.16	103698.35	103961.76	103555.71	103739.19	86400	0	96
2025.07.17	103739.23	104342.72	103698.20	104144.63	86401	0	96
2025.07.18	104144.67	104677.12	103934.77	103975.69	86400	0	96
2025.07.19	103975.73	104148.48	103491.93	103692.47	86400	0	96
2025.07.20	103692.51	103904.22	103082.37	103282.46	86399	0	96
2025.07.21	103282.50	103515.98	102938.77	103158.78	86399	0	96
2025.07.22	103158.82	103629.57	103149.93	103547.92	86401	0	96
2025.07.23	103547.96	103945.34	103361.71	103698.91	86400	0	96
2025.07.24	103698.95	104670.83	103649.07	104670.83	86400	0	96
2025.07.25	104670.87	105196.19	104321.62	105180.41	86400	0	96
2025.07.26	105180.45	105510.45	105023.69	105444.11	86401	0	96
2025.07.27	105444.15	106040.59	105237.65	106033.41	86400	0	96
2025.07.28	106033.45	106279.95	105830.50	106066.87	86400	0	96
2025.07.29	106066.91	106399.57	105736.53	105805.72	86400	0	96
2025.07.30	105805.76	105862.15	104891.98	105678.51	86400	0	96
2025.07.31	105678.55	106030.49	105616.08	105740.49	86401	0	96
2025.08.01	105740.53	105979.18	105416.11	105464.35	86400	0	96
2025.08.02	105464.39	105726.97	105291.75	105523.61	86400	0	96
2025.08.03	105523.65	106549.61	105484.32	106549.61	86262	0	96
2025.08.04	106549.65	106855.47	106271.09	106478.04	86399	0	96
2025.08.05	106478.08	106521.86	105944.11	106208.28	86401	0	96
2025.08.06	106208.32	106371.35	106045.06	106277.76	86400	0	96
2025.08.07	106277.80	106717.81	106201.81	106610.95	86400	0	96
2025.08.08	106610.99	106688.15	106256.41	106608.50	86400	0	96
2025.08.09	106608.54	106943.26	106262.78	106301.14	86400	0	96
2025.08.10	106301.18	106711.57	106052.39	106285.17	86338	0	96
2025.08.11	106285.21	106902.24	106189.33	106614.57	86400	0	96
2025.08.12	106614.61	106620.65	105565.52	105893.78	86400	0	96
