<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.10.02	107391.97	107408.27	106671.13	106873.12	86399	0	53
2024.10.03	106873.17	106950.73	106401.30	106434.55	86253	0	53
2024.10.04	106434.60	107471.71	106434.03	107446.10	86399	0	53
2024.10.05	107446.15	107474.65	106728.73	106849.15	86399	0	53
2024.10.06	106849.20	107015.90	106709.52	106911.20	86398	0	53
2024.10.07	106911.25	107400.34	106578.63	107131.64	86399	0	53
2024.10.08	107131.69	107356.36	107007.48	107356.36	86399	0	53
2024.10.09	107356.41	107560.40	106979.66	107139.51	86399	0	53
2024.10.10	107139.56	107681.00	107117.97	107614.80	86399	0	53
2024.10.11	107614.85	108162.86	107517.09	108115.11	86399	0	53
2024.10.12	108115.16	108441.86	107869.10	107886.96	86399	0	53
2024.10.13	107887.01	108147.87	107236.15	107416.26	86258	0	53
2024.10.14	107416.31	107866.51	107416.31	107856.10	86398	0	53
2024.10.15	107856.15	108219.64	107328.07	107412.02	86400	0	53
2024.10.16	107412.07	108221.10	107259.06	108177.46	86398	0	53
2024.10.17	108177.51	108397.85	107921.40	108035.83	86399	0	53
2024.10.18	108035.88	108366.23	107810.14	108322.82	86399	0	53
2024.10.19	108322.87	108752.00	108143.28	108708.21	82622	0	53
2024.10.20	108708.26	109054.46	108496.85	108913.13	86261	0	53
2024.10.21	108913.18	109214.04	108606.04	108685.79	86393	0	53
2024.10.22	108685.84	108808.91	108222.77	108247.67	86400	0	53
2024.10.23	108247.72	108416.28	107936.25	108176.53	86399	0	53
2024.10.24	108176.58	108199.73	107615.75	107817.82	86401	0	53
2024.10.25	107817.87	107967.95	107410.83	107544.73	86397	0	53
2024.10.26	107544.78	107637.59	107128.29	107280.14	86397	0	53
2024.10.27	107280.19	107570.69	107137.36	107162.96	80034	0	53
2024.10.28	107163.01	107760.18	107028.75	107700.71	86400	0	53
2024.10.29	107700.76	107772.53	107444.01	107494.45	86401	0	53
2024.10.30	107494.50	107577.78	107176.93	107566.72	86400	0	53
2024.10.31	107566.77	107754.07	107158.51	107312.08	86400	0	53
2024.11.01	107312.13	107862.86	107202.10	107736.75	86401	0	53
2024.11.02	107736.80	107854.18	106917.88	106995.77	86332	0	53
2024.11.03	106995.82	107056.19	106203.78	106265.90	86282	0	53
2024.11.04	106265.95	106410.31	105968.36	106159.18	84389	0	53
2024.11.05	106159.23	106297.01	105953.64	105978.24	86400	0	53
2024.11.06	105978.29	106241.79	105812.47	106200.78	86401	0	53
2024.11.07	106200.83	106351.32	105667.00	105842.28	86400	0	53
2024.11.08	105842.33	106666.07	105811.29	106440.00	86400	0	53
2024.11.09	106440.05	106683.77	106077.70	106399.38	86302	0	53
2024.11.10	106399.43	106681.84	106088.77	106412.94	86258	0	53
2024.11.11	106412.99	106565.67	105986.30	106261.68	86398	0	53
2024.11.12	106261.73	106600.53	105988.84	106050.99	86401	0	53
2024.11.13	106051.04	106178.59	105883.24	106090.13	86400	0	53
2024.11.14	106090.18	106093.93	105447.37	105548.52	86400	0	53
2024.11.15	105548.57	106603.34	105503.72	106603.34	86401	0	53
2024.11.16	106603.39	106705.51	106176.96	106305.75	86400	0	53
2024.11.17	106305.80	106658.00	106232.01	106364.31	86329	0	53
2024.11.18	106364.36	106491.72	105926.40	106281.94	86399	0	53
2024.11.19	106281.99	106491.15	106069.19	106491.15	86400	0	53
2024.11.20	106491.20	106754.58	105981.66	106055.81	86400	0	53
2024.11.21	106055.86	106204.52	105352.10	105404.47	86401	0	53
2024.11.22	105404.52	105509.70	105166.43	105447.94	86392	0	53
2024.11.23	105447.99	105746.21	105285.67	105432.09	86400	0	53
2024.11.24	105432.14	105508.24	105124.55	105291.82	86331	0	53
2024.11.25	105291.87	105669.94	105229.96	105531.35	86251	0	53
2024.11.26	105531.40	105789.45	105212.61	105259.61	86400	0	53
2024.11.27	105259.66	105313.35	104619.19	105009.86	86401	0	53
2024.11.28	105009.91	105110.63	104530.27	104570.88	86400	0	53
2024.11.29	104570.93	104768.11	104217.54	104716.12	86400	0	53
2024.11.30	104716.17	105122.44	104684.14	104765.24	86374	0	53
2024.12.01	104765.29	105085.13	104561.93	104766.37	86400	0	53
2024.12.02	104738.98	105157.11	104657.64	104897.97	86394	0	53
2024.12.03	104898.02	105014.86	104731.64	104901.73	86400	0	53
2024.12.04	104901.78	105362.45	104812.14	105106.65	86400	0	53
2024.12.05	105106.70	105600.86	105007.55	105535.43	86401	0	53
2024.12.06	105535.48	106590.25	105535.48	106586.14	86400	0	53
2024.12.07	106586.19	106670.78	105918.68	106454.25	86400	0	53
2024.12.08	106454.30	106771.97	106263.47	106738.85	86256	0	53
2024.12.09	106738.90	107029.30	106674.22	106942.36	86398	0	53
2024.12.10	106942.41	107687.60	106866.52	107243.27	86318	0	53
2024.12.11	107243.32	107836.92	107188.89	107754.09	86400	0	53
2024.12.12	107754.14	108176.69	107515.67	107531.57	86401	0	53
2024.12.13	107531.62	108139.44	107408.15	108101.10	86400	0	53
2024.12.14	108101.15	108276.33	107864.50	108111.01	86400	0	53
2024.12.15	108111.06	108253.68	107678.96	108114.57	86264	0	53
2024.12.16	108114.62	108129.93	107435.50	107720.12	86395	0	53
2024.12.17	107720.17	107920.98	107445.88	107771.57	86400	0	53
2024.12.18	107771.62	108185.90	107717.13	108024.25	86401	0	53
2024.12.19	108024.30	108252.09	107879.10	107959.83	86400	0	53
2024.12.20	107959.88	108025.44	107248.66	107419.11	86400	0	53
2024.12.21	107419.16	107535.58	106946.01	107128.20	86401	0	53
2024.12.22	107128.25	107748.82	106870.42	107523.57	86337	0	53
2024.12.23	107523.62	107628.45	106981.59	107321.61	86400	0	53
2024.12.24	107321.66	107761.27	107268.32	107723.82	86400	0	53
2024.12.25	107723.87	107846.76	107001.36	107540.36	86282	0	53
2024.12.26	107540.41	108076.99	107517.66	107836.23	86400	0	53
2024.12.27	107836.28	107956.76	107484.90	107587.16	86400	0	53
2024.12.28	107587.21	108010.30	107435.49	107481.14	86401	0	53
2024.12.29	107481.19	107853.72	107389.00	107777.35	86336	0	53
2024.12.30	107777.40	107785.17	107288.53	107483.59	86187	0	53
2024.12.31	107483.64	107736.73	107340.08	107538.77	86400	0	53
2025.01.01	107538.82	107541.67	106786.44	107108.62	86281	0	53
2025.01.02	107108.67	107405.31	107047.66	107094.30	86400	0	53
2025.01.03	107094.35	107241.34	106656.87	106846.83	86400	0	53
2025.01.04	106846.88	106928.64	106456.26	106568.33	86401	0	53
2025.01.05	106568.38	106911.88	106358.37	106587.36	86219	0	53
2025.01.06	106587.41	106611.16	106095.31	106341.72	86278	0	53
2025.01.07	106341.77	106567.85	106097.34	106356.69	86401	0	53
2025.01.08	106356.74	106437.35	105765.89	106032.43	86400	0	53
2025.01.09	106032.48	106727.14	105891.64	106210.21	86400	0	53
2025.01.10	106210.26	106401.54	105868.42	106258.11	86401	0	53
2025.01.11	106258.16	106654.96	105886.65	106333.98	86400	0	53
2025.01.12	106334.03	106919.65	106274.39	106774.21	86192	0	53
2025.01.13	106774.26	106887.16	106344.67	106549.69	86396	0	53
2025.01.14	106549.74	106815.51	105997.76	106003.39	86401	0	53
2025.01.15	106003.44	106206.76	105752.43	105784.08	86377	0	53
2025.01.16	105784.13	106429.39	105745.69	106333.79	86400	0	53
2025.01.17	106333.84	106925.50	106250.09	106879.50	86401	0	53
2025.01.18	106879.55	107410.41	106590.09	107278.44	86376	0	53
2025.01.19	107278.49	107389.81	107023.43	107275.21	86337	0	53
2025.01.20	107275.26	107354.54	106707.35	106934.30	86278	0	53
2025.01.21	106934.35	107617.95	106746.94	107593.92	86401	0	53
2025.01.22	107593.97	107949.33	107526.84	107870.34	86400	0	53
2025.01.23	107870.39	108579.72	107801.82	108485.39	86400	0	53
2025.01.24	108485.44	108614.17	107986.98	108464.62	86401	0	53
2025.01.25	108464.67	108595.18	108116.67	108368.18	86382	0	53
2025.01.26	108368.23	108501.67	107987.67	108135.51	86336	0	53
2025.01.27	108135.56	108712.09	108065.38	108370.40	86235	0	53
2025.01.28	108370.45	108627.58	107821.76	107947.02	86297	0	53
2025.01.29	107947.07	108261.62	107829.70	108079.15	86400	0	53
2025.01.30	108079.20	108164.46	107783.80	108038.80	86400	0	53
2025.01.31	108038.85	108643.71	107874.00	108523.92	86401	0	53
2025.02.01	108523.97	109095.87	108456.86	108988.84	85766	0	53
2025.02.02	108988.89	109496.08	108798.18	109415.32	86336	0	53
2025.02.03	109415.37	109617.89	109022.13	109135.18	86400	0	53
2025.02.04	109135.23	109764.06	109000.03	109465.76	86401	0	53
2025.02.05	109465.81	109482.16	108649.04	108705.61	86400	0	53
2025.02.06	108705.66	108749.90	108276.63	108633.28	86400	0	53
2025.02.07	108633.33	108911.42	108574.24	108845.60	86400	0	53
2025.02.08	108845.65	109133.62	108768.22	109084.55	86401	0	53
2025.02.09	109084.60	109958.66	109084.60	109958.66	86209	0	53
2025.02.10	109958.71	110141.47	109656.19	109699.33	86401	0	53
2025.02.11	109699.38	109817.19	109356.71	109724.21	86400	0	53
2025.02.12	109724.26	109738.04	109344.41	109533.83	86400	0	53
2025.02.13	109533.88	109994.73	109509.84	109737.97	86400	0	53
2025.02.14	109738.02	109740.47	108873.53	109046.17	86401	0	53
2025.02.15	109046.22	109338.06	108621.13	108653.68	86400	0	53
2025.02.16	108653.73	108811.58	108428.02	108578.77	86259	0	53
2025.02.17	108578.82	108903.21	108417.55	108894.89	86400	0	53
2025.02.18	108894.94	109396.35	108734.89	109142.61	86401	0	53
2025.02.19	109142.66	109534.44	108783.99	108892.54	86336	0	53
2025.02.20	108892.59	109000.80	108541.83	108651.87	86260	0	53
2025.02.21	108651.92	109034.06	108518.75	108606.99	86400	0	53
2025.02.22	108607.04	108642.04	108277.63	108379.39	86400	0	53
2025.02.23	108379.44	109065.52	108334.81	108820.38	86338	0	53
2025.02.24	108820.43	109165.52	108818.61	108850.53	86401	0	53
2025.02.25	108850.58	109070.56	108356.24	108521.78	86400	0	53
2025.02.26	108521.83	108785.97	108283.06	108637.58	86400	0	53
2025.02.27	108637.63	108772.96	108335.33	108441.52	86400	0	53
2025.02.28	108441.57	108672.15	108143.93	108382.76	86401	0	53
2025.03.01	108382.81	108550.31	108135.07	108517.37	86400	0	53
2025.03.02	108517.42	108879.45	108172.57	108457.37	86259	0	53
2025.03.03	108457.42	108691.93	108260.10	108618.64	86400	0	53
2025.03.04	108618.69	108688.74	108232.98	108377.16	86401	0	80
2025.03.05	108377.21	108537.00	108102.60	108179.41	86244	0	80
2025.03.06	108179.46	108289.56	107628.31	107804.59	86186	0	80
2025.03.07	107804.64	108294.19	107707.41	108220.21	86401	0	80
2025.03.08	108220.26	108634.19	108146.79	108621.76	86400	0	80
2025.03.09	108621.81	108683.88	107639.36	107749.50	86338	0	80
2025.03.10	107749.55	107856.19	107325.39	107626.95	86400	0	80
2025.03.11	107627.00	107995.34	107549.32	107995.34	86401	0	80
2025.03.12	107995.39	108018.59	107410.98	107733.10	86400	0	80
2025.03.13	107733.15	107943.33	107502.36	107934.03	86400	0	80
2025.03.14	107934.08	108190.34	107771.42	107943.67	86400	0	80
2025.03.15	107943.72	108100.59	107457.88	107669.93	86363	0	80
2025.03.16	107669.98	107871.17	106966.34	107038.58	86390	0	80
2025.03.17	107038.63	107113.36	106715.82	106754.82	86400	0	80
2025.03.18	106754.87	106922.91	106471.68	106591.36	86400	0	80
2025.03.19	106591.41	106929.25	106457.57	106574.34	86376	0	80
2025.03.20	106574.39	106725.19	106200.74	106636.69	86401	0	80
2025.03.21	106636.74	106670.79	105992.44	106278.83	86283	0	80
2025.03.22	106278.88	106457.18	105917.83	106006.42	86400	0	80
2025.03.23	106006.47	106134.26	105766.40	105883.99	86176	0	80
2025.03.24	105884.04	106069.54	104862.20	104950.79	86249	0	80
2025.03.25	104950.84	105378.90	104782.54	104817.46	85952	0	80
2025.03.26	104817.51	105209.26	104744.46	104914.26	86400	0	80
2025.03.27	104914.31	105685.61	104914.31	105648.82	86401	0	80
2025.03.28	105648.87	105790.93	105170.52	105614.93	86400	0	80
2025.03.29	105614.98	105685.98	105093.89	105179.95	86400	0	80
2025.03.30	105180.00	105235.40	104655.91	104838.14	80267	0	80
2025.03.31	104838.19	105085.67	104662.88	104928.17	86400	0	80
2025.04.01	104928.22	105033.63	104550.65	104644.49	86400	0	80
2025.04.02	104644.54	104707.14	104254.09	104381.30	86401	0	80
2025.04.03	104381.35	104473.35	103428.95	103543.25	86400	0	80
2025.04.04	103543.30	103920.91	103480.20	103837.15	86400	0	80
2025.04.05	103837.20	104257.77	103723.32	104217.76	86400	0	80
2025.04.06	104217.81	104834.12	104217.81	104684.82	86339	0	80
2025.04.07	104684.87	104840.17	104484.20	104677.98	86400	0	80
2025.04.08	104678.03	104743.50	104438.06	104660.28	86400	0	80
2025.04.09	104660.33	105090.75	104580.41	104712.21	86400	0	80
2025.04.10	104712.26	104897.19	104051.47	104156.28	86401	0	80
2025.04.11	104156.33	104212.84	103691.82	104062.22	86317	0	80
2025.04.12	104062.27	104773.06	104060.13	104520.33	86400	0	80
2025.04.13	104520.38	105089.49	104502.89	104828.77	86252	0	80
2025.04.14	104828.82	105037.11	104533.65	104669.26	86400	0	80
2025.04.15	104669.31	105226.96	104669.31	105118.89	86330	0	80
2025.04.16	105118.94	105310.38	104727.41	104750.24	86399	0	80
2025.04.17	104750.29	104961.21	104514.75	104669.19	86292	0	80
2025.04.18	104669.24	104679.58	104033.29	104055.79	86400	0	80
2025.04.19	104055.84	104635.51	104000.01	104619.05	86400	0	80
2025.04.20	104619.10	105070.82	104533.19	104715.35	86338	0	80
2025.04.21	104715.40	104744.40	103612.22	104219.91	86401	0	80
2025.04.22	104219.96	104735.27	104181.24	104695.02	86243	0	80
2025.04.23	104695.07	104812.88	104342.77	104380.49	86400	0	80
2025.04.24	104380.54	105057.88	104295.28	104839.40	86400	0	80
2025.04.25	104839.45	105057.85	104664.01	104904.31	86229	0	80
2025.04.26	104904.36	105178.97	104712.05	105137.52	86401	0	80
2025.04.27	105137.57	105859.36	104872.45	105817.82	86338	0	80
2025.04.28	105817.87	105977.37	104722.46	104832.61	86318	0	80
2025.04.29	104832.66	105004.53	104554.31	104662.21	86400	0	80
2025.04.30	104662.26	104909.20	104636.71	104809.35	86400	0	80
2025.05.01	104809.40	105329.32	104747.25	105206.71	86401	0	80
2025.05.02	105206.76	105592.07	105150.61	105486.50	86400	0	80
2025.05.03	105486.55	105576.74	104877.63	105248.03	86400	0	80
2025.05.04	105248.08	105551.65	104432.44	104476.19	86336	0	80
2025.05.05	104476.24	104760.45	104096.49	104261.35	86401	0	80
2025.05.06	104261.40	104359.69	103588.46	103935.88	86400	0	80
2025.05.07	103935.93	104206.14	103753.49	104179.09	86400	0	80
2025.05.08	104179.14	104371.95	103860.22	103927.27	86400	0	80
2025.05.09	103927.32	103993.26	103461.56	103568.28	86401	0	80
2025.05.10	103568.33	103608.73	103285.74	103339.64	86400	0	80
2025.05.11	103339.69	103605.04	103097.30	103525.51	86192	0	80
2025.05.12	103525.56	103833.67	103323.20	103358.82	86401	0	80
2025.05.13	103358.87	103441.03	102663.06	102727.56	86400	0	80
2025.05.14	102727.61	103290.82	102592.62	103090.47	86400	0	80
2025.05.15	103090.52	103137.62	102461.53	102748.74	86400	0	80
2025.05.16	102748.79	103105.66	102531.44	102697.06	86401	0	80
2025.05.17	102697.11	103107.65	102505.65	102981.44	86371	0	80
2025.05.18	102981.49	103410.81	102789.70	102810.04	86338	0	80
2025.05.19	102810.09	102892.59	102190.29	102635.10	86401	0	80
2025.05.20	102635.15	102790.17	102099.04	102701.94	86400	0	80
2025.05.21	102701.99	102979.86	102385.39	102710.38	86400	0	80
2025.05.22	102710.43	103039.33	102545.82	102568.80	86401	0	80
2025.05.23	102568.85	102861.24	102068.49	102110.50	86400	0	80
2025.05.24	102110.55	102421.57	101958.85	101978.35	86400	0	80
2025.05.25	101978.40	102415.90	101724.41	102146.95	86337	0	80
2025.05.26	102147.00	102343.12	102062.05	102203.98	86400	0	80
2025.05.27	102204.03	102408.06	101834.25	102026.99	86344	0	80
2025.05.28	102027.04	102251.02	101606.83	101802.47	86352	0	80
2025.05.29	101802.52	101971.33	101224.74	101301.37	86387	0	80
2025.05.30	101301.42	101321.76	100701.40	100823.56	86276	0	80
2025.05.31	100823.61	101205.03	100681.14	100810.85	86321	0	80
2025.06.01	100810.90	101107.42	100702.30	100907.18	86117	0	80
2025.06.02	100907.23	101425.43	100803.97	101162.14	86400	0	80
2025.06.03	101162.19	101209.57	100607.24	100698.89	86401	0	80
2025.06.04	100698.94	100920.09	99698.33	99875.00	86400	0	80
2025.06.05	99875.05	99973.05	99380.03	99390.88	86400	0	80
2025.06.06	99390.93	99419.97	98953.50	99004.83	86400	0	80
2025.06.07	99004.88	99320.92	98617.72	98915.97	86400	0	80
2025.06.08	98916.02	99457.92	98916.02	99176.40	86400	0	80
2025.06.09	99176.45	99469.22	98960.43	99091.16	86400	0	80
2025.06.10	99091.21	99204.43	98845.18	99137.75	86400	0	80
2025.06.11	99137.80	99797.40	99077.36	99710.97	86400	0	80
2025.06.12	99711.02	100082.70	99559.90	99885.12	86401	0	80
2025.06.13	99885.17	100195.97	99576.55	99597.60	86400	0	80
2025.06.14	99597.65	100084.93	99477.12	100044.37	86400	0	80
2025.06.15	100044.42	100226.11	99708.69	100049.48	85807	0	80
2025.06.16	100049.53	100270.28	99903.76	100132.64	86400	0	80
2025.06.17	100132.69	100359.11	99899.69	100264.12	86400	0	80
2025.06.18	100264.17	100856.52	100229.53	100752.65	86401	0	80
2025.06.19	100752.70	101140.66	100597.57	100845.15	86400	0	80
2025.06.20	100845.20	101775.46	100819.56	101683.92	86400	0	80
2025.06.21	101683.97	101692.66	100731.03	100865.12	86400	0	80
2025.06.22	100865.17	101083.62	100759.01	100945.09	86321	0	80
2025.06.23	100945.14	101326.19	100459.60	101276.66	86400	0	80
2025.06.24	101276.71	101378.35	100912.48	101101.33	86400	0	80
2025.06.25	101101.38	101416.83	101058.26	101381.25	86400	0	80
2025.06.26	101381.30	101804.46	101352.18	101607.60	86400	0	80
2025.06.27	101607.65	102130.81	101607.65	102120.26	86401	0	80
2025.06.28	102120.31	102775.39	101975.19	102584.76	86259	0	80
2025.06.29	102584.81	102711.12	102295.75	102419.53	86318	0	80
2025.06.30	102419.58	102445.08	101953.56	102044.08	86401	0	80
2025.07.01	102044.13	102119.47	101469.26	101773.29	86400	0	80
2025.07.02	101773.34	101954.88	101479.96	101539.44	86400	0	80
2025.07.03	101539.49	101865.10	101479.09	101535.05	86375	0	80
2025.07.04	101535.10	101815.32	101288.02	101763.61	86401	0	80
2025.07.05	101763.66	102453.31	101763.66	102373.27	86393	0	80
2025.07.06	102373.32	102957.30	102321.09	102957.30	86394	0	80
2025.07.07	102957.35	103023.63	102535.38	102991.85	86400	0	80
2025.07.08	102991.90	103082.88	102641.95	103016.85	86400	0	80
2025.07.09	103016.90	103321.25	102797.84	103234.78	86401	0	80
2025.07.10	103234.83	103811.60	103203.89	103560.05	86400	0	80
2025.07.11	103560.10	104150.27	103546.50	103930.06	86400	0	80
2025.07.12	103930.11	104167.47	103598.50	103848.65	86331	0	80
2025.07.13	103848.70	104115.56	103608.63	104115.56	86329	0	80
2025.07.14	104115.61	104588.43	103777.33	104538.12	86401	0	80
2025.07.15	104538.17	104726.69	104154.63	104255.84	86217	0	80
2025.07.16	104255.89	104581.55	104006.67	104154.96	86400	0	80
2025.07.17	104155.01	104772.58	104155.01	104547.23	86401	0	80
2025.07.18	104547.28	105160.19	104504.01	105102.20	86400	0	80
2025.07.19	105102.25	105309.16	104771.34	105082.75	86400	0	80
2025.07.20	105082.80	105307.49	104920.89	105137.67	86399	0	80
2025.07.21	105137.72	105623.22	105122.14	105410.78	86399	0	80
2025.07.22	105410.83	105804.46	105360.80	105581.74	86401	0	80
2025.07.23	105581.79	105869.61	105516.93	105657.21	86400	0	80
2025.07.24	105657.26	105716.60	104893.12	105287.52	86400	0	80
2025.07.25	105287.57	105745.83	105186.22	105745.83	86400	0	80
2025.07.26	105745.88	105854.33	105436.13	105694.79	86401	0	80
2025.07.27	105694.84	105848.42	105445.95	105792.94	86400	0	80
2025.07.28	105792.99	106089.37	105695.27	106017.70	86400	0	80
2025.07.29	106017.75	106076.81	105125.45	105359.12	86400	0	80
2025.07.30	105359.17	105362.92	104817.00	104897.09	86400	0	80
2025.07.31	104897.14	105176.44	104421.17	104805.87	86401	0	80
2025.08.01	104805.92	105013.01	104563.63	104963.25	86400	0	80
2025.08.02	104963.30	105312.65	104911.62	105004.25	86400	0	80
2025.08.03	105004.30	105334.39	104189.48	104308.12	86264	0	80
2025.08.04	104308.17	104509.45	104037.55	104093.21	86399	0	80
2025.08.05	104093.26	104207.37	103929.96	104074.27	86401	0	80
2025.08.06	104074.32	104242.86	103862.51	103971.56	86400	0	80
2025.08.07	103971.61	104160.91	103802.32	103985.44	86400	0	80
2025.08.08	103985.49	104110.18	103658.11	103739.71	86400	0	80
2025.08.09	103739.76	104169.22	103719.32	103987.54	86400	0	80
2025.08.10	103987.59	104014.64	102990.90	103019.95	86338	0	80
2025.08.11	103020.00	103075.05	102632.04	102638.72	86400	0	80
2025.08.12	102638.77	103115.69	102463.37	102545.52	86400	0	80
