<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.25	96723.15	96831.83	96237.59	96237.59	633478	0	0
2024.08.26	96237.55	96526.89	95978.90	96048.28	663699	0	0
2024.08.27	96048.24	96183.45	95886.53	95966.53	664541	0	0
2024.08.28	95966.49	96311.62	95735.88	95776.14	667105	0	0
2024.08.29	95776.10	95833.62	95145.92	95365.18	644920	0	0
2024.08.30	95365.14	95895.45	95313.27	95783.30	724713	0	0
2024.08.31	95783.26	95859.11	95405.53	95728.19	677548	0	0
2024.09.01	95728.15	96267.60	95691.23	96020.51	695673	0	0
2024.09.02	96020.47	96550.36	95637.05	95657.76	647703	0	0
2024.09.03	95657.72	95679.32	94856.71	94899.38	600444	0	0
2024.09.04	94899.34	95390.37	94858.62	95389.37	734999	0	0
2024.09.05	95389.33	95550.59	95097.27	95105.55	652559	0	0
2024.09.06	95105.51	95194.11	94399.13	94806.83	646876	0	0
2024.09.07	94806.79	95041.28	94589.37	94700.86	675635	0	0
2024.09.08	94700.82	95013.20	94567.83	94826.18	694498	0	0
2024.09.09	94826.14	94994.32	94616.11	94932.31	693383	0	0
2024.09.10	94932.27	95509.99	94829.19	95176.32	700682	0	0
2024.09.11	95176.28	96116.26	95025.68	96060.10	700849	0	0
2024.09.12	96060.06	96468.68	95989.17	96354.09	86400	0	64
2024.09.13	96354.05	96627.82	96273.41	96431.70	86399	0	64
2024.09.14	96431.66	96457.89	95481.56	95524.28	86400	0	64
2024.09.15	95524.24	95624.20	94676.13	94796.65	86250	0	64
2024.09.16	94796.61	94882.42	94310.00	94770.83	86399	0	64
2024.09.17	94770.79	94953.70	94586.50	94849.49	86400	0	64
2024.09.18	94849.45	95033.99	94502.55	94855.08	77656	0	64
2024.09.19	94855.04	95245.24	94836.08	95040.84	86399	0	64
2024.09.20	95040.80	95156.71	94746.77	94880.39	86397	0	64
2024.09.21	94880.35	95159.54	94736.60	94815.45	86399	0	64
2024.09.22	94815.41	95383.94	94763.61	95142.11	86128	0	64
2024.09.23	95142.07	95254.94	94951.73	95166.31	86395	0	64
2024.09.24	95166.27	95371.58	94871.94	94925.45	86390	0	64
2024.09.25	94925.41	94928.57	94230.56	94239.62	86369	0	64
2024.09.26	94239.58	94462.85	93766.71	94131.95	86399	0	64
2024.09.27	94131.91	94229.86	93483.29	93531.08	86399	0	64
2024.09.28	93531.04	93544.38	93179.47	93529.62	86399	0	64
2024.09.29	93529.58	93828.63	93151.58	93263.96	86059	0	64
2024.09.30	93263.92	93431.13	93027.66	93303.10	86399	0	64
2024.10.01	93303.06	93303.06	92641.91	92992.88	86399	0	64
2024.10.02	92992.84	93010.48	92517.27	92597.42	86399	0	64
2024.10.03	92597.38	93176.44	92455.43	92781.67	86252	0	64
2024.10.04	92781.63	93243.62	92635.17	92714.50	86399	0	64
2024.10.05	92714.46	92714.46	92104.43	92487.33	86399	0	64
2024.10.06	92487.29	92696.22	92275.47	92555.94	86398	0	64
2024.10.07	92555.90	93006.76	92305.14	92847.68	86399	0	64
2024.10.08	92847.64	93130.65	92492.92	92492.92	86399	0	64
2024.10.09	92492.88	92557.50	92091.22	92191.84	86399	0	64
2024.10.10	92191.80	92474.92	91973.24	92361.48	86399	0	64
2024.10.11	92361.44	92743.43	92325.68	92366.09	86399	0	64
2024.10.12	92366.05	92366.05	91676.22	91676.22	86399	0	64
2024.10.13	91676.18	92128.61	91674.90	91912.22	86256	0	64
2024.10.14	91912.18	92375.04	91862.97	92133.59	86398	0	64
2024.10.15	92133.55	92541.40	92064.66	92439.98	86400	0	64
2024.10.16	92439.94	93448.21	92434.38	93442.79	86398	0	64
2024.10.17	93442.75	94167.82	93405.67	93952.46	86399	0	64
2024.10.18	93952.42	93952.42	93553.08	93685.73	86399	0	64
2024.10.19	93685.69	94248.28	93680.53	94147.71	82621	0	64
2024.10.20	94147.67	94876.47	94066.03	94710.23	86212	0	64
2024.10.21	94710.19	95110.60	94386.53	94703.20	86393	0	64
2024.10.22	94703.16	95062.44	94639.84	94973.16	86400	0	64
2024.10.23	94973.12	95232.64	94667.06	94854.11	86399	0	64
2024.10.24	94854.07	94910.80	94287.59	94324.85	86401	0	64
2024.10.25	94324.81	94855.43	94265.21	94377.36	86397	0	64
2024.10.26	94377.32	94873.13	94310.05	94691.04	86397	0	64
2024.10.27	94691.00	95712.74	94572.72	95687.41	79990	0	64
2024.10.28	95687.37	95776.38	95220.78	95747.98	86400	0	64
2024.10.29	95747.94	96260.01	95551.78	96256.53	86401	0	64
2024.10.30	96256.49	97508.46	96141.09	97490.45	86400	0	64
2024.10.31	97490.41	98170.42	97414.45	97687.09	86400	0	64
2024.11.01	97687.05	97826.18	97456.18	97524.71	86401	0	64
2024.11.02	97524.67	97769.16	97293.77	97518.26	86331	0	64
2024.11.03	97518.22	97577.88	96825.84	97166.61	86281	0	64
2024.11.04	97166.57	97166.57	96497.85	96574.92	84389	0	64
2024.11.05	96574.88	97049.86	96276.34	96367.31	86400	0	64
2024.11.06	96367.27	96877.55	96310.18	96762.31	86401	0	64
2024.11.07	96762.27	97636.89	96758.15	97399.07	86400	0	64
2024.11.08	97399.03	97446.52	96907.15	97194.51	86400	0	64
2024.11.09	97194.47	97487.00	97117.50	97244.64	86302	0	64
2024.11.10	97244.60	97516.86	96934.81	97376.15	86255	0	64
2024.11.11	97376.11	98064.68	97248.30	98046.69	86398	0	64
2024.11.12	98046.65	98322.08	97717.45	97717.45	86401	0	64
2024.11.13	97717.41	97717.41	97385.04	97432.03	86400	0	64
2024.11.14	97431.99	97737.68	97389.63	97519.38	86400	0	64
2024.11.15	97519.34	97875.15	97249.76	97816.47	86401	0	64
2024.11.16	97816.43	98499.78	97759.75	98287.20	86400	0	64
2024.11.17	98287.16	98732.81	98275.10	98350.04	86328	0	64
2024.11.18	98350.00	98536.66	98068.21	98387.73	86399	0	64
2024.11.19	98387.69	98616.99	98310.69	98482.93	86400	0	64
2024.11.20	98482.89	98958.52	98046.05	98919.52	86400	0	64
2024.11.21	98919.48	99242.93	98579.49	99096.09	86401	0	64
2024.11.22	99096.05	99140.24	98270.26	98321.45	86392	0	64
2024.11.23	98321.41	98418.01	98034.87	98291.62	86400	0	64
2024.11.24	98291.58	98553.22	97977.93	98053.27	86328	0	64
2024.11.25	98053.23	98207.72	97591.10	97880.75	86237	0	64
2024.11.26	97880.71	98221.78	97406.40	97579.02	86400	0	64
2024.11.27	97578.98	97896.44	97230.82	97862.72	86401	0	64
2024.11.28	97862.68	98338.88	97647.29	97827.33	86400	0	64
2024.11.29	97827.29	98291.10	97642.38	97986.83	86400	0	64
2024.11.30	97986.79	98794.76	97768.48	98674.73	86374	0	64
2024.12.01	98674.69	99117.60	98359.30	98362.54	86400	0	64
2024.12.02	98362.50	98493.15	97861.56	98106.42	86394	0	64
2024.12.03	98106.38	98497.86	97941.33	98428.14	86400	0	64
2024.12.04	98428.10	98428.10	97756.70	97904.51	86400	0	64
2024.12.05	97904.47	98128.71	97619.39	97967.25	86401	0	64
2024.12.06	97967.21	98001.85	97441.89	97563.92	86400	0	64
2024.12.07	97563.88	97640.84	97110.96	97294.15	86400	0	64
2024.12.08	97294.11	98048.91	97193.10	97935.80	86255	0	64
2024.12.09	97935.76	98338.51	97916.64	98191.26	86398	0	64
2024.12.10	98191.22	98500.25	98050.13	98398.38	86316	0	64
2024.12.11	98398.34	99026.38	98235.98	98863.50	86400	0	64
2024.12.12	98863.46	98904.08	98365.53	98834.12	86401	0	64
2024.12.13	98834.08	99042.70	98626.68	98653.42	86400	0	64
2024.12.14	98653.38	99007.56	98502.64	98955.89	86400	0	64
2024.12.15	98955.85	98990.55	98186.18	98214.02	86261	0	64
2024.12.16	98213.98	98387.71	97987.34	98332.07	86395	0	64
2024.12.17	98332.03	98546.66	98037.93	98483.88	86400	0	64
2024.12.18	98483.84	98756.79	98273.02	98408.96	86401	0	64
2024.12.19	98408.92	99242.78	98364.45	99030.13	86400	0	64
2024.12.20	99030.09	99240.41	98907.83	99011.93	86400	0	64
2024.12.21	99011.89	99011.89	98438.40	98560.40	86401	0	64
2024.12.22	98560.36	98666.40	98343.43	98368.66	86335	0	64
2024.12.23	98368.62	98603.91	98242.21	98470.03	86400	0	64
2024.12.24	98469.99	99125.00	98386.71	98961.91	86400	0	64
2024.12.25	98961.87	99267.66	98668.10	99111.62	86282	0	64
2024.12.26	99111.58	99333.99	99013.31	99216.96	86400	0	64
2024.12.27	99216.92	99472.71	99167.47	99233.37	86400	0	64
2024.12.28	99233.33	99370.10	99031.09	99084.01	86401	0	64
2024.12.29	99083.97	99360.73	98801.10	99210.98	86335	0	64
2024.12.30	99210.94	99478.14	98683.52	98683.52	86187	0	64
2024.12.31	98683.48	99231.72	98519.56	98597.67	86400	0	64
2025.01.01	98597.63	98597.63	97164.93	97269.94	86281	0	64
2025.01.02	97269.90	97501.76	96815.45	96930.39	86400	0	64
2025.01.03	96930.35	97614.47	96914.63	97501.95	86400	0	64
2025.01.04	97501.91	97688.03	97231.59	97313.48	86401	0	64
2025.01.05	97313.44	97721.47	97180.81	97438.20	86217	0	64
2025.01.06	97438.16	98056.75	97357.89	97695.64	86316	0	64
2025.01.07	97695.60	98217.62	97592.08	98184.41	86401	0	64
2025.01.08	98184.37	98184.37	97730.70	97828.52	86400	0	64
2025.01.09	97828.48	97859.16	97448.67	97587.57	86400	0	64
2025.01.10	97587.53	97811.87	97335.34	97760.43	86401	0	64
2025.01.11	97760.39	97895.73	96982.52	97043.48	86400	0	64
2025.01.12	97043.44	97244.49	96563.08	96680.24	86186	0	64
2025.01.13	96680.20	96953.69	96395.63	96519.62	86396	0	64
2025.01.14	96519.58	96607.11	96158.96	96322.78	86401	0	64
2025.01.15	96322.74	96822.53	96207.02	96737.83	86400	0	64
2025.01.16	96737.79	97292.49	96513.80	97211.76	86400	0	64
2025.01.17	97211.72	97325.63	96793.44	96819.37	86399	0	64
2025.01.18	96819.33	97795.42	96784.44	97489.38	86355	0	64
2025.01.19	97489.34	97489.34	96661.33	96803.17	86335	0	64
2025.01.20	96803.13	97160.53	96761.00	97056.53	86289	0	64
2025.01.21	97056.49	97401.17	96610.31	96645.50	86401	0	64
2025.01.22	96645.46	97323.21	96632.58	97196.43	86400	0	64
2025.01.23	97196.39	97230.61	96924.52	97155.25	86400	0	64
2025.01.24	97155.21	97229.26	96579.92	96579.92	86401	0	64
2025.01.25	96579.88	96766.61	96088.36	96413.26	86381	0	64
2025.01.26	96413.22	96882.92	96364.46	96456.21	86335	0	64
2025.01.27	96456.17	96779.19	96280.61	96689.80	86226	0	64
2025.01.28	96689.76	96980.20	96463.43	96540.04	86337	0	64
2025.01.29	96540.00	97158.92	96348.64	96865.27	86400	0	64
2025.01.30	96865.23	96865.23	96387.87	96632.05	86400	0	64
2025.01.31	96632.01	96748.09	96352.81	96433.44	86401	0	64
2025.02.01	96433.40	96991.04	96412.03	96774.36	85766	0	64
2025.02.02	96774.32	97213.65	96694.53	96993.72	86334	0	64
2025.02.03	96993.68	97133.76	96376.67	96409.12	86400	0	64
2025.02.04	96409.08	96990.24	96344.40	96803.14	86401	0	64
2025.02.05	96803.10	97579.60	96696.62	97190.16	86400	0	64
2025.02.06	97190.12	97776.77	97185.72	97460.13	86400	0	64
2025.02.07	97460.09	97883.41	97265.45	97425.52	86400	0	64
2025.02.08	97425.48	97833.75	97344.63	97802.59	86401	0	64
2025.02.09	97802.55	97992.69	97276.46	97522.00	86207	0	64
2025.02.10	97521.96	97701.62	97314.59	97542.59	86401	0	64
2025.02.11	97542.55	97955.08	97452.69	97895.35	86400	0	64
2025.02.12	97895.31	98024.32	97392.86	97424.65	86400	0	64
2025.02.13	97424.61	98148.16	97411.33	98057.28	86400	0	64
2025.02.14	98057.24	98058.10	97492.74	97567.06	86401	0	64
2025.02.15	97567.02	97679.15	96976.25	97135.52	86400	0	64
2025.02.16	97135.48	97278.77	96919.12	97248.84	86257	0	64
2025.02.17	97248.80	97471.32	97062.73	97394.87	86400	0	64
2025.02.18	97394.83	97497.65	96812.24	97347.94	86401	0	64
2025.02.19	97347.90	97802.02	97099.90	97604.08	86335	0	64
2025.02.20	97604.04	97795.38	97376.20	97386.72	86260	0	64
2025.02.21	97386.68	97539.18	96987.71	97128.00	86400	0	64
2025.02.22	97127.96	97387.81	96946.83	97200.34	86400	0	64
2025.02.23	97200.30	97675.45	97105.34	97629.25	86338	0	64
2025.02.24	97629.21	98217.68	97609.65	98119.19	86401	0	64
2025.02.25	98119.15	98357.40	97876.57	98033.03	86400	0	64
2025.02.26	98032.99	98482.69	97932.56	97956.37	86400	0	64
2025.02.27	97956.33	98943.86	97768.56	98911.34	86400	0	64
2025.02.28	98911.30	99128.93	98597.78	98597.78	86401	0	64
2025.03.01	98597.74	99344.85	98589.18	99089.17	86400	0	64
2025.03.02	99089.13	99131.92	98792.09	99084.59	86256	0	64
2025.03.03	99084.55	99229.84	98699.40	98714.46	86400	0	64
2025.03.04	98714.42	99327.26	98551.04	98856.45	86401	0	96
2025.03.05	98856.41	99217.33	98767.73	98872.31	86345	0	96
2025.03.06	98872.27	99064.64	98703.59	98818.52	86273	0	96
2025.03.07	98818.48	98955.27	98281.93	98551.96	86401	0	96
2025.03.08	98551.92	98991.24	98167.79	98942.76	86400	0	96
2025.03.09	98942.72	99649.55	98883.00	99030.84	86338	0	96
2025.03.10	99030.80	99030.80	97520.99	97527.13	86400	0	96
2025.03.11	97527.09	97579.96	97101.55	97273.79	86401	0	96
2025.03.12	97273.75	97677.09	96867.71	97513.74	86400	0	96
2025.03.13	97513.70	97985.52	97456.22	97773.08	86400	0	96
2025.03.14	97773.04	98284.48	97388.03	97963.56	86400	0	96
2025.03.15	97963.52	98140.56	97361.55	97401.57	86360	0	96
2025.03.16	97401.53	97953.17	97296.13	97720.53	86389	0	96
2025.03.17	97720.49	98324.93	97577.52	98320.13	86400	0	96
2025.03.18	98320.09	98734.66	98244.77	98480.54	86400	0	96
2025.03.19	98480.50	98962.52	98335.01	98858.61	86379	0	96
2025.03.20	98858.57	99230.69	98756.58	99215.10	86401	0	96
2025.03.21	99215.06	99280.26	98284.02	98480.19	86282	0	96
2025.03.22	98480.15	98890.29	98423.62	98778.98	86400	0	96
2025.03.23	98778.94	99338.13	98582.62	99330.57	86043	0	96
2025.03.24	99330.53	99330.53	98640.43	98858.17	86245	0	96
2025.03.25	98858.13	99227.83	98639.54	99204.03	85936	0	96
2025.03.26	99203.99	99348.60	98924.53	99184.54	86400	0	96
2025.03.27	99184.50	99810.54	99181.50	99573.16	86401	0	96
2025.03.28	99573.12	99636.83	99247.27	99530.25	86400	0	96
2025.03.29	99530.21	99530.21	98934.05	98974.96	86400	0	96
2025.03.30	98974.92	99584.90	98765.21	99572.50	80187	0	96
2025.03.31	99572.46	100067.73	99433.34	99626.84	86400	0	96
2025.04.01	99626.80	99710.51	99359.37	99557.38	86400	0	96
2025.04.02	99557.34	99665.04	99341.77	99591.54	86401	0	96
2025.04.03	99591.50	99703.35	99356.29	99565.07	86400	0	96
2025.04.04	99565.03	100205.65	99518.66	99880.54	86400	0	96
2025.04.05	99880.50	100426.93	99773.63	100212.58	86400	0	96
2025.04.06	100212.54	100216.16	99272.32	99542.05	86338	0	96
2025.04.07	99542.01	99575.24	99098.70	99549.48	86400	0	96
2025.04.08	99549.44	99573.63	98973.54	99274.31	86400	0	96
2025.04.09	99274.27	99516.29	99080.58	99395.45	86400	0	96
2025.04.10	99395.41	99631.62	99035.65	99408.41	86401	0	96
2025.04.11	99408.37	99471.33	98930.01	99278.48	86316	0	96
2025.04.12	99278.44	99278.44	98563.72	98664.83	86400	0	96
2025.04.13	98664.79	98693.04	98089.40	98093.24	86249	0	96
2025.04.14	98093.20	98353.46	97783.26	98010.89	86400	0	96
2025.04.15	98010.85	98505.05	97909.85	98002.96	86281	0	96
2025.04.16	98002.92	98101.61	97171.46	97493.25	86399	0	96
2025.04.17	97493.21	98550.62	97470.70	98339.72	86280	0	96
2025.04.18	98339.68	98479.72	98124.34	98250.79	86400	0	96
2025.04.19	98250.75	98927.87	98013.56	98622.31	86400	0	96
2025.04.20	98622.27	98675.85	98052.20	98171.52	86338	0	96
2025.04.21	98171.48	98774.65	98002.89	98752.69	86401	0	96
2025.04.22	98752.65	99140.86	98671.16	98821.80	86201	0	96
2025.04.23	98821.76	99067.60	98394.19	98527.57	86400	0	96
2025.04.24	98527.53	98835.34	98172.40	98250.17	86400	0	96
2025.04.25	98250.13	98261.36	97848.19	98107.81	86231	0	96
2025.04.26	98107.77	98249.24	97735.08	98088.16	86401	0	96
2025.04.27	98088.12	98746.60	98064.68	98481.30	86338	0	96
2025.04.28	98481.26	98801.89	98348.95	98645.29	86318	0	96
2025.04.29	98645.25	99369.21	98623.13	98714.45	86400	0	96
2025.04.30	98714.41	98946.40	98125.05	98125.05	86400	0	96
2025.05.01	98125.01	98378.30	97390.66	97390.66	86401	0	96
2025.05.02	97390.62	97821.87	97259.78	97785.11	86400	0	96
2025.05.03	97785.07	98031.85	97510.66	97538.74	86400	0	96
2025.05.04	97538.70	97807.32	97188.84	97788.05	86335	0	96
2025.05.05	97788.01	98200.25	97682.96	98016.84	86401	0	96
2025.05.06	98016.80	98233.65	97690.02	97731.19	86400	0	96
2025.05.07	97731.15	97757.68	97155.94	97202.54	86400	0	96
2025.05.08	97202.50	97677.35	97159.46	97486.73	86400	0	96
2025.05.09	97486.69	97581.54	97093.68	97240.86	86401	0	96
2025.05.10	97240.82	97510.62	96531.23	96657.89	86400	0	96
2025.05.11	96657.85	96704.47	95969.37	96048.77	86138	0	96
2025.05.12	96048.73	96056.85	95148.45	95260.48	86401	0	96
2025.05.13	95260.44	96014.50	95226.18	95744.93	86400	0	96
2025.05.14	95744.89	95934.17	95323.99	95661.86	86400	0	96
2025.05.15	95661.82	95711.91	95194.78	95439.10	86400	0	96
2025.05.16	95439.06	95512.39	94885.73	94926.13	86401	0	96
2025.05.17	94926.09	95037.34	94374.38	94537.00	86371	0	96
2025.05.18	94536.96	94976.01	94272.47	94906.22	86337	0	96
2025.05.19	94906.18	95132.24	94734.72	95008.08	86401	0	96
2025.05.20	95008.04	95329.55	94852.30	94852.30	86400	0	96
2025.05.21	94852.26	95126.44	94717.23	94776.96	86400	0	96
2025.05.22	94776.92	95184.85	94584.95	95014.25	86401	0	96
2025.05.23	95014.21	95014.21	94306.33	94361.49	86400	0	96
2025.05.24	94361.45	94406.32	93694.60	93694.60	86400	0	96
2025.05.25	93694.56	93796.05	93189.86	93254.65	86336	0	96
2025.05.26	93254.61	93799.80	93009.66	93164.65	86400	0	96
2025.05.27	93164.61	93625.55	93088.77	93327.53	86360	0	96
2025.05.28	93327.49	93581.67	92854.44	93063.98	86352	0	96
2025.05.29	93063.94	93467.51	92863.54	93086.95	86400	0	96
2025.05.30	93086.91	93958.94	92966.14	93721.84	86285	0	96
2025.05.31	93721.80	94223.73	93653.04	94136.73	86319	0	96
2025.06.01	94136.69	94789.64	94053.71	94596.27	86130	0	96
2025.06.02	94596.23	94596.23	94191.19	94265.12	86400	0	96
2025.06.03	94265.08	94415.79	94065.81	94188.50	86401	0	96
2025.06.04	94188.46	94242.92	93716.07	93969.85	86400	0	96
2025.06.05	93969.81	94043.67	93607.67	93969.19	86400	0	96
2025.06.06	93969.15	94253.93	93718.00	93766.04	86400	0	96
2025.06.07	93766.00	94187.21	93497.84	93896.40	86400	0	96
2025.06.08	93896.36	94955.32	93881.48	94784.29	86400	0	96
2025.06.09	94784.25	95122.73	94586.68	94804.46	86400	0	96
2025.06.10	94804.42	95364.19	94503.52	95221.27	86400	0	96
2025.06.11	95221.23	95511.73	94955.58	95308.13	86400	0	96
2025.06.12	95308.09	95459.03	95027.44	95244.77	86401	0	96
2025.06.13	95244.73	95480.95	95004.30	95077.35	86400	0	96
2025.06.14	95077.31	95329.04	94937.23	95239.43	86400	0	96
2025.06.15	95239.39	95239.39	94671.61	94970.53	85840	0	96
2025.06.16	94970.49	95404.20	94659.32	95021.90	86400	0	96
2025.06.17	95021.86	95685.01	94930.68	95617.08	86400	0	96
2025.06.18	95617.04	95654.80	95296.19	95430.08	86401	0	96
2025.06.19	95430.04	95671.67	95282.00	95308.97	86400	0	96
2025.06.20	95308.93	95768.60	95302.37	95555.68	86400	0	96
2025.06.21	95555.64	95980.71	95075.12	95095.51	86400	0	96
2025.06.22	95095.47	95713.83	95025.03	95446.14	86318	0	96
2025.06.23	95446.10	96107.98	95289.44	95953.39	86400	0	96
2025.06.24	95953.35	96186.45	95653.78	96104.57	86400	0	96
2025.06.25	96104.53	96339.23	95925.47	96114.25	86400	0	96
2025.06.26	96114.21	96314.11	95855.80	96080.50	86400	0	96
2025.06.27	96080.46	96420.21	95795.43	95959.46	86389	0	96
2025.06.28	95959.42	96202.62	95728.39	96157.32	86259	0	96
2025.06.29	96157.28	96473.55	95789.70	95893.79	86318	0	96
2025.06.30	95893.75	95930.98	95180.34	95757.76	86401	0	96
2025.07.01	95757.72	96402.93	95468.70	96383.41	86400	0	96
2025.07.02	96383.37	96757.98	96180.62	96322.12	86400	0	96
2025.07.03	96322.08	96927.58	96303.82	96719.72	86368	0	96
2025.07.04	96719.68	97087.23	96402.32	96469.95	86381	0	96
2025.07.05	96469.91	96625.30	95600.60	95627.23	86388	0	96
2025.07.06	95627.19	95786.91	95327.10	95678.13	86394	0	96
2025.07.07	95678.09	96253.99	95631.81	95748.67	86400	0	96
2025.07.08	95748.63	96297.60	95711.07	96295.80	86400	0	96
2025.07.09	96295.76	96379.83	95760.54	96270.44	86401	0	96
2025.07.10	96270.40	96672.49	96211.75	96573.89	86400	0	96
2025.07.11	96573.85	96573.85	96052.74	96351.75	86400	0	96
2025.07.12	96351.71	96474.23	95811.98	95832.75	86330	0	96
2025.07.13	95832.71	96131.08	95656.07	96082.04	86328	0	96
2025.07.14	96082.00	96389.53	95770.15	95806.97	86401	0	96
2025.07.15	95806.93	96118.05	95523.77	95708.57	86272	0	96
2025.07.16	95708.53	96122.61	95669.01	96017.77	86400	0	96
2025.07.17	96017.73	96248.91	95668.01	95668.01	86401	0	96
2025.07.18	95667.97	95799.88	95241.73	95501.59	86400	0	96
2025.07.19	95501.55	96003.05	95444.86	95924.07	86400	0	96
2025.07.20	95924.03	96727.36	95907.18	96722.88	86399	0	96
2025.07.21	96722.84	96813.00	96039.92	96261.70	86399	0	96
2025.07.22	96261.66	96261.66	95476.70	95581.03	86401	0	96
2025.07.23	95580.99	96270.19	95578.87	96240.40	86400	0	96
2025.07.24	96240.36	96352.84	95500.99	95535.32	86400	0	96
2025.07.25	95535.28	95818.80	95323.24	95413.94	86400	0	96
2025.07.26	95413.90	95972.63	95351.16	95572.54	86401	0	96
2025.07.27	95572.50	96011.14	95498.72	95840.64	86400	0	96
2025.07.28	95840.60	96069.73	95598.85	95771.88	86400	0	96
2025.07.29	95771.84	95824.13	95250.60	95580.89	86400	0	96
2025.07.30	95580.85	96361.23	95376.78	95960.99	86400	0	96
2025.07.31	95960.95	96059.50	95246.61	95457.76	86401	0	96
2025.08.01	95457.72	95710.19	95196.81	95703.99	86400	0	96
2025.08.02	95703.95	95938.97	95329.78	95663.50	86400	0	96
2025.08.03	95663.46	96076.12	95623.46	95851.01	86262	0	96
2025.08.04	95850.97	96498.31	95789.12	96367.74	86399	0	96
2025.08.05	96367.70	96623.26	95991.23	95991.23	86401	0	96
2025.08.06	95991.19	95993.56	95279.33	95496.73	86400	0	96
2025.08.07	95496.69	95857.88	95446.02	95763.95	86400	0	96
2025.08.08	95763.91	96222.09	95659.01	96177.66	86400	0	96
2025.08.09	96177.62	96691.33	96038.13	96351.14	86400	0	96
2025.08.10	96351.10	96474.16	95916.78	96158.67	86338	0	96
2025.08.11	96158.63	96326.95	95622.48	95622.48	86400	0	96
2025.08.12	95622.44	96248.77	95538.32	95796.06	86400	0	96
